Episode,Steps,Total_Reward,Avg_Speed_mps,Total_Energy_Wh,Success
720,3,-90.91,24.43,1.00,0
721,1,-90.00,0.00,0.00,0
722,4,-91.07,28.57,34.07,0
723,4,-90.78,22.84,1.00,0
724,14,86.97,12.60,-76.04,1
725,4,-90.52,23.46,22.69,0
726,1,-90.00,0.00,0.00,0
727,3,-91.64,21.57,161.89,0
728,2,-90.65,18.68,1.00,0
729,8,-91.53,1.44,69.91,0
730,9,-92.48,9.41,256.62,0
731,1,-90.00,0.00,0.00,0
732,10,-91.58,7.17,-39.40,0
733,2,-90.44,35.62,0.00,0
734,2,-90.70,12.45,1.00,0
735,1,-90.00,0.00,0.00,0
736,1,-90.00,0.00,0.00,0
737,3,-91.21,6.61,75.06,0
738,7,-91.26,10.88,7.28,0
739,6,-91.55,14.22,-54.95,0
740,7,-92.71,24.58,240.67,0
741,8,-91.54,12.55,-7.42,0
742,200,-38.57,0.35,242.45,0
743,4,-91.50,10.27,69.64,0
744,9,-91.93,3.41,42.86,0
745,13,-91.29,4.19,-103.49,0
746,5,89.22,30.56,-106.36,1
747,10,-91.79,7.88,-3.44,0
748,14,88.04,14.72,-141.02,1
749,5,-90.90,8.30,3.00,0
750,8,-91.80,4.15,7.00,0
751,1,-90.00,0.00,0.00,0
752,1,-90.00,0.00,0.00,0
753,2,-90.71,12.45,1.00,0
754,1,-90.00,0.00,0.00,0
755,5,-91.08,7.04,26.08,0
756,1,-90.03,28.55,0.00,0
757,2,-90.93,6.22,1.00,0
758,7,-92.06,12.30,81.82,0
759,14,85.66,13.89,307.08,1
760,3,-90.72,10.76,3.60,0
761,1,-90.00,29.05,0.00,0
762,1,-90.00,0.00,0.00,0
763,2,-90.74,11.63,68.36,0
764,4,-90.62,10.28,2.00,0
765,10,-91.81,4.78,94.07,0
766,4,-91.22,31.51,-44.78,0
767,2,-90.74,30.02,-11.45,0
768,3,-90.93,13.31,4.22,0
769,7,-91.00,10.08,5.00,0
770,8,-91.87,5.82,108.96,0
771,8,-92.41,7.41,37.10,0
772,1,-90.00,0.00,0.00,0
773,6,-91.29,2.62,34.86,0
774,13,-91.51,5.86,-84.37,0
775,3,-90.63,20.30,81.43,0
776,1,-90.00,0.00,0.00,0
777,9,-91.78,3.86,153.53,0
778,3,-90.97,25.97,-10.45,0
779,1,-90.00,0.00,0.00,0
780,3,-91.08,4.83,102.98,0
781,8,-91.08,2.67,20.76,0
782,7,-91.44,9.52,-95.52,0
783,7,-91.58,5.20,8.17,0
784,3,-91.01,11.07,2.00,0
785,3,-90.49,21.39,1.00,0
786,11,86.95,11.03,53.24,1
787,6,-91.48,21.47,95.47,0
788,7,-91.07,4.22,45.85,0
789,4,-91.26,9.89,90.20,0
790,27,84.71,5.87,165.73,1
791,10,-91.65,11.75,-89.28,0
792,1,-90.27,12.45,0.00,0
793,8,-91.66,18.36,5.00,0
794,1,-90.00,0.00,0.00,0
795,5,-91.51,4.39,177.11,0
796,1,-90.00,0.00,0.00,0
797,1,-90.00,0.00,0.00,0
798,4,-90.80,16.00,2.00,0
799,8,-92.09,7.15,84.50,0
800,5,-91.11,6.58,4.00,0
801,4,-90.83,7.64,2.00,0
802,4,-90.79,6.14,3.00,0
803,7,-93.16,27.33,476.49,0
804,13,86.89,12.79,72.13,1
805,1,-90.03,29.05,0.00,0
806,1,-90.00,0.00,0.00,0
807,5,-91.27,10.61,77.34,0
808,12,-92.04,1.20,12.24,0
809,1,-90.48,13.10,81.78,0
810,23,84.96,7.53,342.31,1
811,10,-92.52,13.16,-65.14,0
812,2,-90.25,2.28,10.85,0
813,5,-91.36,3.41,93.56,0
814,5,88.43,40.32,220.79,1
815,5,-91.00,2.58,83.58,0
816,1,-90.00,0.00,0.00,0
817,1,-90.00,0.00,0.00,0
818,2,-90.91,15.03,195.86,0
819,1,-90.44,14.81,105.33,0
820,16,-93.33,6.13,204.10,0
821,5,-91.03,25.01,-59.13,0
822,2,-91.16,8.92,118.48,0
823,13,-93.03,6.36,156.75,0
824,7,-91.46,7.05,72.56,0
825,1,-90.00,0.00,0.00,0
826,14,-92.28,1.85,95.56,0
827,2,-90.41,6.28,28.73,0
828,8,-91.91,4.21,146.89,0
829,9,88.35,18.41,-88.83,1
830,6,-91.61,15.71,4.00,0
831,1,-90.00,0.00,0.00,0
832,8,88.15,17.63,-84.39,1
833,1,-90.18,20.75,0.00,0
834,2,-90.52,6.60,83.60,0
835,1,-90.00,0.00,0.00,0
836,2,-90.88,20.46,205.74,0
837,2,-90.71,31.15,132.27,0
838,10,87.53,18.45,57.07,1
839,8,-90.98,14.42,-88.33,0
840,3,-90.87,8.71,2.00,0
841,5,-90.97,7.00,-68.75,0
842,1,-90.00,0.00,0.00,0
843,4,-91.03,9.58,107.91,0
844,1,-90.00,0.00,0.00,0
845,7,-91.42,2.32,34.48,0
846,12,-91.85,11.92,21.14,0
847,1,-90.00,0.00,0.00,0
848,2,-91.01,18.68,1.00,0
849,2,-90.87,12.15,148.77,0
850,6,-92.23,6.60,97.92,0
851,7,-91.44,6.54,126.64,0
852,2,-90.27,42.20,0.00,0
853,14,84.39,10.81,435.75,1
854,3,-90.87,18.77,80.26,0
855,13,87.39,8.58,114.03,1
856,2,-90.26,36.67,-45.78,0
857,3,-90.46,11.05,43.73,0
858,2,-90.47,18.68,1.00,0
859,1,-90.00,0.00,0.00,0
860,9,-91.99,2.52,63.92,0
861,1,-90.00,0.00,0.00,0
862,1,-90.00,0.00,0.00,0
863,7,-90.81,11.59,5.00,0
864,3,-90.86,24.20,1.00,0
865,3,-90.80,6.77,65.01,0
866,20,86.12,7.52,139.80,1
867,1,-90.00,0.00,0.00,0
868,3,-91.36,22.05,95.72,0
869,3,-90.80,3.68,59.73,0
870,7,-90.85,11.64,-144.79,0
871,11,-92.76,6.57,65.80,0
872,200,-41.00,0.00,245.42,0
873,3,-91.15,7.56,77.78,0
874,3,-90.36,7.69,5.62,0
875,4,-90.93,5.12,3.00,0
876,1,-90.00,0.00,0.00,0
877,7,-92.31,5.41,135.58,0
878,5,-90.88,14.11,-31.34,0
879,4,-90.78,2.99,71.37,0
880,5,-91.06,10.83,-42.78,0
881,4,-90.99,8.30,3.00,0
882,2,-90.47,11.15,66.14,0
883,1,-90.00,0.00,0.00,0
884,2,-90.82,8.30,1.00,0
885,1,-90.00,0.00,0.00,0
886,7,-91.77,8.88,-86.01,0
887,4,89.02,40.47,160.23,1
888,1,-90.00,0.00,0.00,0
889,8,-91.76,10.65,14.15,0
890,6,-91.88,4.06,88.71,0
891,1,-90.00,0.00,0.00,0
892,1,-90.00,0.00,0.00,0
893,1,-90.00,0.00,0.00,0
894,1,-90.04,4.15,0.00,0
895,1,-90.00,0.00,0.00,0
896,5,-91.02,7.59,4.35,0
897,3,-91.25,6.01,81.28,0
898,2,-90.89,5.78,1.00,0
899,3,-91.25,27.56,-0.66,0
900,200,-41.47,0.21,141.32,0
901,3,-90.51,31.84,2.73,0
902,4,-91.43,8.71,17.19,0
903,9,-92.25,4.52,118.46,0
904,8,88.58,16.76,-53.26,1
905,4,-91.07,49.35,92.33,0
906,10,87.60,14.06,-24.38,1
907,1,-90.00,0.00,0.00,0
908,200,-42.55,0.07,270.71,0
909,1,-90.00,0.00,0.00,0
910,7,-90.92,2.87,6.00,0
911,4,-90.91,6.50,3.00,0
912,2,-91.00,21.67,214.62,0
913,15,-91.69,4.70,-80.33,0
914,4,-91.36,6.42,11.93,0
915,3,-90.95,8.45,78.29,0
916,4,-91.65,7.60,167.36,0
917,1,-90.00,0.00,0.00,0
918,6,-91.61,6.70,169.33,0
919,3,-90.91,24.90,-21.89,0
920,1,-90.00,0.00,0.00,0
921,5,-90.58,10.41,-54.23,0
922,3,-90.84,27.84,42.39,0
923,3,-90.96,13.62,66.87,0
924,3,-90.48,24.76,1.00,0
925,6,-90.93,7.26,5.30,0
926,7,-91.56,3.51,14.72,0
927,1,-90.00,0.00,0.00,0
928,32,85.03,6.21,-124.19,1
929,8,-90.83,0.57,16.80,0
930,1,-90.16,29.05,0.00,0
931,1,-90.00,0.00,0.00,0
932,1,-90.00,0.00,0.00,0
933,3,-91.01,7.80,64.24,0
934,10,-91.70,8.85,17.46,0
935,14,87.85,10.23,-170.21,1
936,5,-90.89,9.12,-54.23,0
937,5,-90.59,8.30,3.00,0
938,7,-91.27,1.78,6.00,0
939,8,-91.62,5.66,-60.57,0
940,1,-90.00,0.00,0.00,0
941,19,-92.42,1.78,29.02,0
942,1,-90.08,20.75,0.00,0
943,8,-91.21,1.62,28.04,0
944,3,-91.23,8.95,133.33,0
945,23,-93.22,5.15,59.09,0
946,1,-90.00,0.00,0.00,0
947,200,-40.04,0.11,303.39,0
948,7,-90.99,2.62,55.82,0
949,1,-90.19,20.75,0.00,0
950,10,-91.53,0.99,18.75,0
951,2,-90.80,20.78,69.21,0
952,5,88.52,31.59,-1.45,1
953,6,-91.17,5.43,138.46,0
954,1,-90.00,0.00,0.00,0
955,10,-92.84,7.57,338.47,0
956,6,89.42,29.59,-290.03,1
957,1,-90.00,0.00,0.00,0
958,4,-90.65,7.88,2.00,0
959,13,-92.12,6.49,126.16,0
960,1,-90.00,0.00,0.00,0
961,4,-90.79,16.57,80.54,0
962,6,89.08,19.15,-62.01,1
963,2,-90.51,6.22,1.00,0
964,3,-91.35,44.28,264.89,0
965,1,-90.00,0.00,0.00,0
966,6,-90.97,4.68,51.40,0
967,4,-90.73,20.95,2.00,0
968,8,-91.97,2.62,10.08,0
969,2,-90.57,7.13,97.66,0
970,2,-90.73,20.43,135.16,0
971,3,-90.65,39.63,67.08,0
972,1,-90.00,0.00,0.00,0
973,11,-91.46,13.80,-204.71,0
974,1,-90.27,8.30,0.00,0
975,4,-91.12,23.92,2.00,0
976,1,-90.00,0.00,0.00,0
977,3,-90.63,28.24,1.00,0
978,13,-91.70,6.38,-83.33,0
979,6,-92.15,7.62,150.47,0
980,3,-91.06,50.90,138.50,0
981,49,-100.62,0.97,169.61,0
982,11,-92.17,4.93,-75.23,0
983,1,-90.00,0.00,0.00,0
984,13,87.15,13.54,109.72,1
985,3,-91.02,16.46,107.43,0
986,8,-91.61,4.60,122.53,0
987,3,-91.23,24.18,34.44,0
988,1,-90.00,0.00,0.00,0
989,200,-39.53,0.21,164.42,0
990,7,-91.46,14.40,20.70,0
991,12,-91.72,2.08,14.68,0
992,4,-92.11,46.74,379.44,0
993,3,-90.93,11.07,2.00,0
994,1,-90.00,0.00,0.00,0
995,6,88.95,26.69,-25.95,1
996,9,-91.34,1.38,46.52,0
997,1,-90.12,24.90,0.00,0
998,28,-93.32,1.13,38.61,0
999,17,-93.67,5.32,390.18,0
1000,1,-90.13,12.45,0.00,0
1001,3,-91.35,14.00,116.76,0
1002,7,-91.28,17.81,-191.98,0
1003,8,-91.95,19.38,58.97,0
1004,11,-91.89,4.38,-4.35,0
1005,14,86.20,14.72,228.85,1
1006,20,-93.06,3.47,154.51,0
1007,1,-90.25,12.45,0.00,0
1008,18,-94.17,8.71,-177.89,0
1009,7,-90.74,1.42,52.84,0
1010,1,-90.00,0.00,0.00,0
1011,1,-90.00,0.00,0.00,0
1012,3,-90.84,13.83,1.00,0
1013,1,-90.00,0.00,0.00,0
1014,3,-91.31,18.11,-10.45,0
1015,4,-91.03,6.54,111.33,0
1016,4,-91.11,4.67,97.02,0
1017,12,-92.63,9.74,238.69,0
1018,3,-91.13,20.11,-21.89,0
1019,200,-37.32,0.00,199.75,0
1020,1,-90.00,0.00,0.00,0
1021,9,-92.14,4.57,33.13,0
1022,8,-91.79,4.97,33.82,0
1023,4,-90.52,6.18,3.00,0
1024,10,-91.72,7.47,61.23,0
1025,1,-90.04,29.05,0.00,0
1026,6,-91.54,13.96,4.00,0
1027,1,-90.00,0.00,0.00,0
1028,5,-91.01,16.72,7.26,0
1029,31,-94.65,1.70,80.60,0
1030,4,-91.56,15.43,312.10,0
1031,7,-91.40,11.00,6.44,0
1032,1,-90.00,0.00,0.00,0
1033,3,-90.88,4.04,33.15,0
1034,5,-91.11,33.69,6.08,0
1035,8,-93.11,13.57,364.61,0
1036,1,-90.26,12.45,0.00,0
1037,12,-92.25,4.51,154.67,0
1038,19,85.97,9.61,161.16,1
1039,4,-90.65,33.24,-92.34,0
1040,1,-90.00,12.45,0.00,0
1041,5,-90.89,23.24,45.45,0
1042,5,-91.05,6.44,4.00,0
1043,15,87.15,11.12,-74.45,1
1044,8,-91.93,14.23,142.98,0
1045,7,-91.36,10.08,-29.34,0
1046,1,-90.00,0.00,0.00,0
1047,5,-91.22,7.58,114.30,0
1048,2,-90.94,13.03,85.29,0
1049,7,-91.63,5.52,14.84,0
1050,4,-90.95,2.30,43.97,0
1051,1,-90.00,0.00,0.00,0
1052,24,-93.79,0.91,46.68,0
1053,15,85.55,9.75,277.23,1
1054,8,-92.04,3.21,14.34,0
1055,11,-91.91,14.37,17.37,0
1056,5,-90.54,0.64,9.40,0
1057,5,-91.45,9.00,-18.73,0
1058,15,-92.56,2.90,76.53,0
1059,8,-92.60,4.67,242.97,0
1060,3,-90.56,12.11,2.35,0
1061,11,88.19,12.16,-268.82,1
1062,7,-91.67,3.99,20.06,0
1063,6,-92.01,19.22,-1.22,0
1064,1,-90.00,0.00,0.00,0
1065,2,-90.81,14.52,1.00,0
1066,6,-91.02,13.43,-111.20,0
1067,8,-91.23,6.17,14.62,0
1068,9,-92.50,7.16,69.00,0
1069,1,-90.00,0.00,0.00,0
1070,2,-90.55,45.02,0.00,0
1071,4,-91.07,1.52,3.00,0
1072,1,-90.00,0.00,0.00,0
1073,10,-91.81,1.55,124.34,0
1074,8,-92.57,13.81,57.02,0
1075,2,-90.15,32.74,0.00,0
1076,4,-91.16,11.84,127.35,0
1077,200,-38.68,0.00,271.95,0
1078,2,-90.68,16.30,1.00,0
1079,2,-90.58,28.93,103.85,0
1080,3,-90.80,9.42,2.00,0
1081,1,-90.00,0.00,0.00,0
1082,7,-91.83,6.46,146.20,0
1083,3,-90.59,7.79,18.77,0
1084,11,-92.19,16.87,-155.01,0
1085,1,-90.00,0.00,0.00,0
1086,2,-90.32,16.60,1.00,0
1087,1,-90.00,0.00,0.00,0
1088,3,-91.28,27.32,3.01,0
1089,1,-90.00,0.00,0.00,0
1090,21,-94.01,7.19,71.41,0
1091,5,-91.80,28.08,21.96,0
1092,10,-92.22,13.53,3.93,0
1093,14,-92.77,10.31,174.34,0
1094,200,-40.46,0.17,331.78,0
1095,9,-92.65,13.71,-96.75,0
1096,3,-91.05,8.85,4.94,0
1097,3,-90.75,26.06,-36.48,0
1098,2,-90.34,23.41,-80.12,0
1099,4,-90.95,3.22,4.25,0
1100,2,-90.31,41.04,-12.05,0
1101,9,88.35,15.94,-50.84,1
1102,2,-90.92,12.53,1.00,0
1103,14,86.18,10.57,94.89,1
1104,5,-91.18,6.64,4.00,0
1105,2,-90.55,28.29,101.77,0
1106,1,-90.09,24.90,0.00,0
1107,2,-90.41,39.42,-11.45,0
1108,8,-92.02,7.25,161.05,0
1109,6,-91.53,2.55,82.84,0
1110,4,-90.89,9.32,2.00,0
1111,5,-91.17,17.91,3.00,0
1112,5,-90.87,14.10,12.46,0
1113,1,-90.14,15.28,0.00,0
1114,4,-90.91,35.32,70.25,0
1115,3,89.84,46.60,0.00,1
1116,1,-90.00,0.00,0.00,0
1117,1,-90.00,0.00,0.00,0
1118,12,-92.74,4.90,78.75,0
1119,8,-91.01,4.66,12.78,0
1120,1,-90.00,0.00,0.00,0
1121,5,-91.73,5.81,166.01,0
1122,5,-90.75,3.37,4.00,0
1123,4,-91.17,7.51,103.79,0
1124,3,-90.82,13.83,1.00,0
1125,1,-90.00,0.00,0.00,0
1126,1,-90.00,4.15,0.00,0
1127,2,-90.56,8.30,1.00,0
1128,1,-90.00,0.00,0.00,0
1129,4,-91.01,23.57,2.00,0
1130,24,-93.98,4.57,-160.90,0
1131,9,-92.13,4.44,96.74,0
1132,5,-90.95,8.23,8.06,0
1133,1,-90.00,0.00,0.00,0
1134,16,-92.83,3.72,31.00,0
1135,1,-90.00,33.20,0.00,0
1136,4,-91.10,18.76,70.92,0
1137,8,-92.93,18.02,487.72,0
1138,1,-90.00,0.00,0.00,0
1139,19,-93.16,1.99,50.89,0
1140,9,-91.29,6.92,-50.23,0
1141,6,-91.32,17.00,11.02,0
1142,15,-92.75,5.70,-131.06,0
1143,4,88.15,37.96,162.58,1
1144,5,-90.90,12.45,-90.34,0
1145,9,-92.38,3.58,141.13,0
1146,24,84.08,8.37,550.23,1
1147,16,-91.84,1.04,23.09,0
1148,4,-90.66,4.07,3.00,0
1149,6,-91.50,6.46,145.67,0
1150,1,-90.12,7.52,27.55,0
1151,3,-90.72,8.30,2.00,0
1152,12,86.04,14.24,411.82,1
1153,1,-90.00,0.00,0.00,0
1154,1,-90.08,16.51,0.00,0
1155,3,-90.95,15.57,125.62,0
1156,6,88.99,24.22,-75.97,1
1157,2,-90.77,9.01,157.82,0
1158,23,-92.74,2.67,33.99,0
1159,5,-91.22,11.26,95.79,0
1160,6,-91.28,7.96,75.00,0
1161,6,-91.62,19.03,55.02,0
1162,7,-91.33,4.96,161.90,0
1163,5,-90.83,13.59,3.00,0
1164,15,-92.15,4.11,171.17,0
1165,1,-90.00,0.00,0.00,0
1166,1,-90.02,23.55,0.00,0
1167,14,86.28,10.01,97.57,1
1168,200,-39.11,0.01,206.62,0
1169,8,-91.19,3.66,17.66,0
1170,14,-91.98,1.82,13.00,0
1171,3,-91.15,6.62,49.79,0
1172,5,-90.74,22.59,-83.32,0
1173,9,-90.68,1.31,16.80,0
1174,1,-90.00,0.00,0.00,0
1175,2,-90.42,11.52,27.16,0
1176,3,-90.67,9.53,66.81,0
1177,1,-90.00,0.00,0.00,0
1178,5,-91.52,20.18,19.10,0
1179,3,-91.50,21.06,117.99,0
1180,5,-91.56,27.67,167.16,0
1181,8,-91.95,7.06,223.17,0
1182,2,-91.01,9.73,111.11,0
1183,8,86.95,19.45,365.06,1
1184,13,-91.89,6.61,-73.48,0
1185,3,-91.00,5.13,28.99,0
1186,2,-90.99,19.86,209.76,0
1187,9,-91.85,4.51,-79.74,0
1188,2,-90.87,12.45,1.00,0
1189,200,-37.95,0.00,199.85,0
1190,5,-90.92,14.94,-19.89,0
1191,23,-93.27,3.36,170.19,0
1192,4,-91.77,4.07,28.49,0
1193,4,-91.35,7.26,3.00,0
1194,1,-90.00,0.00,0.00,0
1195,11,-91.25,1.84,10.00,0
1196,4,-90.87,6.13,3.00,0
1197,5,-91.56,2.97,76.72,0
1198,6,-90.78,23.84,32.99,0
1199,1,-90.00,0.00,0.00,0
1200,2,-90.65,24.73,119.07,0
1201,4,-91.13,35.94,-33.34,0
1202,11,-92.10,5.62,171.68,0
1203,1,-90.00,0.00,0.00,0
1204,1,-90.00,0.00,0.00,0
1205,14,-92.21,1.90,14.69,0
1206,12,-92.13,1.17,31.79,0
1207,30,-94.42,3.16,164.54,0
1208,12,-92.01,6.13,47.36,0
1209,8,-91.53,9.86,-5.44,0
1210,13,-92.45,2.81,18.66,0
1211,2,-90.71,23.06,111.84,0
1212,3,-90.72,10.97,1.00,0
1213,1,-90.00,0.00,0.00,0
1214,29,84.55,8.93,69.18,1
1215,9,-91.30,1.62,110.41,0
1216,11,-92.98,11.54,90.99,0
1217,6,-91.96,12.87,-7.33,0
1218,13,-93.01,6.10,292.72,0
1219,1,-90.16,32.22,0.00,0
1220,2,-90.74,11.80,65.71,0
1221,8,-92.01,11.95,-58.72,0
1222,6,-92.04,31.18,227.48,0
1223,1,-90.00,0.00,0.00,0
1224,15,-92.55,1.68,103.85,0
1225,4,-90.80,6.22,3.00,0
1226,3,-90.93,5.72,2.00,0
1227,5,-91.36,6.49,148.03,0
1228,5,-90.84,5.81,4.00,0
1229,200,-39.82,0.00,251.87,0
1230,1,-90.50,33.20,0.00,0
1231,11,-91.82,6.43,-78.91,0
1232,12,87.81,13.62,-181.16,1
1233,1,-90.00,0.00,0.00,0
1234,1,-90.00,0.00,0.00,0
1235,7,-91.94,4.05,12.86,0
1236,15,86.97,7.96,65.46,1
1237,10,-91.91,4.33,93.44,0
1238,6,-91.52,2.48,11.74,0
1239,17,-92.66,2.09,109.13,0
1240,1,-90.00,0.00,0.00,0
1241,2,-90.67,16.60,1.00,0
1242,2,-90.93,10.59,1.00,0
1243,1,-90.40,12.53,74.85,0
1244,13,86.55,17.05,111.82,1
1245,20,86.11,8.15,58.51,1
1246,8,-91.78,1.78,104.48,0
1247,11,-93.09,4.99,135.37,0
1248,8,-91.21,2.04,7.00,0
1249,10,88.38,10.74,-128.88,1
1250,10,-91.48,2.11,40.49,0
1251,5,-91.16,2.21,15.97,0
1252,2,-90.71,29.49,31.22,0
1253,1,-90.00,0.00,0.00,0
1254,1,-90.00,0.00,0.00,0
1255,6,-91.08,28.85,-135.34,0
1256,9,-91.96,3.04,85.88,0
1257,8,-91.87,5.12,100.23,0
1258,2,-90.31,5.49,48.30,0
1259,16,-92.20,3.09,-8.89,0
1260,3,-91.02,25.43,39.51,0
1261,12,-91.99,0.83,58.03,0
1262,10,-91.79,2.32,94.74,0
1263,1,-90.20,6.35,20.33,0
1264,1,-90.00,0.00,0.00,0
1265,5,-90.65,0.88,13.61,0
1266,5,-91.07,6.00,87.42,0
1267,1,-90.00,0.00,0.00,0
1268,11,-91.82,0.69,16.79,0
1269,200,-43.77,0.30,217.90,0
1270,14,-92.74,4.80,110.49,0
1271,1,-90.00,0.00,0.00,0
1272,2,-90.44,37.35,-22.89,0
1273,19,85.55,8.18,-121.56,1
1274,2,-90.49,40.74,33.23,0
1275,1,-90.00,0.00,0.00,0
1276,8,-91.62,15.04,-67.07,0
1277,34,83.85,4.50,352.55,1
1278,6,-91.66,14.95,-158.88,0
1279,1,-90.56,18.85,103.13,0
1280,2,-90.07,36.43,0.00,0
1281,7,-92.22,6.71,159.72,0
1282,11,-92.34,6.79,-13.89,0
1283,7,-91.53,3.87,64.88,0
1284,1,-90.00,0.00,0.00,0
1285,6,-91.35,7.71,112.46,0
1286,1,-90.00,0.00,0.00,0
1287,5,-91.64,15.35,107.20,0
1288,5,-92.09,9.79,214.93,0
1289,2,-90.42,29.73,-57.23,0
1290,11,-92.07,4.45,104.79,0
1291,3,-91.34,7.00,52.38,0
1292,1,-90.00,0.00,0.00,0
1293,9,-91.59,6.05,4.40,0
1294,4,-91.59,10.65,40.87,0
1295,11,-91.85,8.90,10.43,0
1296,4,-91.27,20.88,33.94,0
1297,1,-90.00,0.00,0.00,0
1298,9,-91.50,0.86,36.31,0
1299,11,-92.26,6.66,-23.56,0
1300,2,-90.35,2.40,12.80,0
1301,7,-91.38,6.97,150.09,0
1302,4,-91.29,9.52,9.13,0
1303,1,-90.00,0.00,0.00,0
1304,2,-90.41,28.19,-11.45,0
1305,2,-90.51,6.22,1.00,0
1306,7,88.26,19.61,163.74,1
1307,6,-91.17,14.66,-95.98,0
1308,20,-93.00,1.72,57.47,0
1309,16,88.24,13.05,-141.81,1
1310,4,-90.76,10.98,18.32,0
1311,1,-90.00,0.00,0.00,0
1312,1,-90.00,0.00,0.00,0
1313,8,-91.64,2.58,7.99,0
1314,1,-90.00,0.00,0.00,0
1315,1,-90.00,0.00,0.00,0
1316,10,-92.45,10.68,71.93,0
1317,6,-92.35,18.91,222.31,0
1318,2,-90.25,11.09,1.00,0
1319,1,-90.00,0.00,0.00,0
1320,1,-90.00,0.00,0.00,0
1321,2,-90.92,16.43,1.00,0
1322,14,-93.15,6.33,204.55,0
1323,2,-90.19,45.83,0.00,0
1324,10,-92.44,5.91,142.87,0
1325,3,-90.72,7.60,2.00,0
1326,9,-92.17,5.10,67.22,0
1327,2,-90.01,20.75,0.00,0
1328,7,-91.56,4.59,14.75,0
1329,5,88.91,36.36,65.24,1
1330,2,-90.98,8.24,1.00,0
1331,4,-90.86,38.43,48.02,0
1332,7,-90.95,15.24,-184.37,0
1333,34,-95.12,2.55,192.50,0
1334,4,-91.49,11.60,90.75,0
1335,13,-91.95,3.10,20.27,0
1336,1,-90.00,0.00,0.00,0
1337,15,-92.53,2.60,69.53,0
1338,6,-91.25,6.80,142.42,0
1339,4,-91.61,4.14,135.27,0
1340,2,-90.72,11.28,129.85,0
1341,23,86.00,5.96,74.89,1
1342,1,-90.00,0.00,0.00,0
1343,1,-90.00,0.00,0.00,0
1344,3,-90.51,8.30,2.00,0
1345,9,-91.40,9.10,12.41,0
1346,1,-90.40,13.32,84.70,0
1347,13,-93.73,7.26,319.63,0
1348,29,-93.58,1.95,182.60,0
1349,4,-91.02,17.96,-39.53,0
1350,24,-93.20,3.02,78.07,0
1351,30,85.61,7.40,140.75,1
1352,19,86.01,5.18,117.92,1
1353,5,-91.02,11.87,-29.33,0
1354,18,86.03,10.34,113.24,1
1355,1,-90.00,0.00,0.00,0
1356,4,-91.02,2.08,3.00,0
1357,6,-91.84,5.53,97.99,0
1358,8,-91.09,15.60,-78.28,0
1359,200,-38.66,0.09,371.95,0
1360,13,87.29,14.06,7.43,1
1361,6,-91.34,9.82,26.14,0
1362,2,-91.07,8.37,100.02,0
1363,1,-90.00,0.00,0.00,0
1364,6,-90.97,4.84,5.00,0
1365,3,-91.21,14.65,81.78,0
1366,4,-90.76,10.17,4.70,0
1367,4,-91.70,4.30,146.68,0
1368,50,83.26,2.44,-30.12,1
1369,2,-90.37,18.21,30.39,0
1370,9,-91.57,4.38,9.30,0
1371,10,-92.53,4.02,178.18,0
1372,2,-90.29,26.46,-34.34,0
1373,29,-93.69,1.72,-48.43,0
1374,1,-90.00,0.00,0.00,0
1375,1,-90.00,0.00,0.00,0
1376,1,-90.00,0.00,0.00,0
1377,17,-93.32,2.52,144.89,0
1378,1,-90.00,0.00,0.00,0
1379,1,-90.00,0.00,0.00,0
1380,11,-91.76,4.46,12.89,0
1381,6,-91.06,7.06,53.79,0
1382,12,87.63,11.54,-85.77,1
1383,12,-92.63,2.25,139.28,0
1384,1,-90.00,0.00,0.00,0
1385,18,-92.01,1.15,17.00,0
1386,19,-94.05,6.06,117.97,0
1387,1,-90.00,0.00,0.00,0
1388,10,-91.43,1.73,66.69,0
1389,1,-90.00,0.00,0.00,0
1390,9,-91.73,7.88,-84.31,0
1391,2,-90.97,16.60,1.00,0
1392,9,-92.34,4.30,146.09,0
1393,7,-91.74,4.40,118.95,0
1394,41,-95.67,3.08,71.83,0
1395,1,-90.07,33.20,0.00,0
1396,1,-90.00,0.00,0.00,0
1397,10,-92.16,1.19,14.81,0
1398,10,88.02,14.16,40.68,1
1399,7,-91.40,6.42,91.05,0
1400,6,-91.61,8.89,109.47,0
1401,10,-91.96,5.89,40.68,0
1402,1,-90.00,24.90,0.00,0
1403,7,-91.15,1.76,21.14,0
1404,15,88.12,9.74,-136.20,1
1405,3,-90.92,34.43,75.11,0
1406,9,-91.09,1.84,8.00,0
1407,26,-94.38,5.07,107.56,0
1408,1,-90.00,0.00,0.00,0
1409,1,-90.00,0.00,0.00,0
1410,5,-90.36,23.79,-277.55,0
1411,13,-92.56,8.19,68.00,0
1412,3,-91.11,43.28,147.99,0
1413,3,-91.84,11.72,237.30,0
1414,13,87.94,14.91,96.18,1
1415,4,-91.35,4.33,41.29,0
1416,9,-91.61,2.36,11.41,0
1417,2,-90.66,10.11,126.27,0
1418,15,88.02,8.26,-217.61,1
1419,24,86.27,6.40,-227.99,1
1420,1,-90.00,0.00,0.00,0
1421,2,-90.49,13.68,6.72,0
1422,15,-93.00,2.23,42.44,0
1423,5,-91.39,4.93,142.99,0
1424,3,-90.86,1.38,2.00,0
1425,16,-92.29,7.99,15.60,0
1426,14,-92.91,7.15,36.04,0
1427,1,-90.00,0.00,0.00,0
1428,1,-90.00,0.00,0.00,0
1429,1,-90.27,5.45,14.15,0
