Episode,Steps,Total_Reward,Avg_Speed_mps,Total_Energy_Wh,Success
112,8,63.94,14.01,184.77,True
113,2,-82.08,18.68,25.35,False
114,7,64.40,21.34,272.50,True
115,5,-43.76,24.90,262.57,True
116,4,-89.62,31.13,110.18,False
117,5,44.54,36.02,377.98,True
118,2,-85.75,18.68,12.48,False
119,2,-85.59,18.68,9.26,False
120,3,-82.48,24.90,94.19,False
121,6,-101.15,30.02,470.31,False
122,15,-109.12,4.98,188.51,False
123,3,-87.36,24.90,38.21,False
124,7,-95.65,5.34,50.11,False
125,5,65.19,24.90,262.57,True
126,5,-133.07,36.02,331.81,False
127,6,-160.56,39.28,585.72,False
128,5,32.73,36.02,447.23,True
129,3,-89.28,12.45,38.21,False
130,4,-96.66,18.68,110.18,False
131,5,35.03,36.02,424.14,True
132,5,-15.53,36.02,377.98,True
133,5,56.04,36.02,331.81,True
134,4,65.78,31.13,228.70,True
135,3,-88.63,24.90,86.19,False
136,7,63.18,16.01,231.05,True
137,5,-123.84,36.02,354.90,False
138,4,-1.06,31.13,211.77,True
139,3,-89.78,24.90,54.21,False
140,3,-100.92,24.90,102.18,False
141,10,-152.87,12.45,405.36,False
142,1,-88.33,12.45,1.03,False
143,7,-100.81,16.01,211.53,False
144,4,-102.72,31.13,177.91,False
145,5,49.41,36.02,377.98,True
146,1,-110.04,12.45,7.20,False
147,3,-82.28,24.90,38.21,False
148,5,-126.33,36.02,285.65,False
149,4,-83.75,31.13,245.63,False
150,5,-128.02,36.02,308.73,False
151,4,-97.01,31.13,110.18,False
152,4,-102.99,31.13,110.18,False
153,4,-99.46,31.13,144.04,False
154,2,-87.17,18.68,28.56,False
155,6,-16.33,18.68,148.06,True
156,1,-85.90,12.45,7.20,False
157,6,-89.37,22.83,268.71,False
158,3,-87.34,4.15,35.20,False
159,13,-100.96,5.75,152.75,False
160,4,-100.74,18.68,110.18,False
161,5,-24.22,36.02,262.57,True
162,2,-87.57,18.68,15.69,False
163,9,-163.85,20.01,588.22,False
164,2,-82.39,18.68,31.78,False
165,6,32.72,39.28,516.48,True
166,1,-86.33,12.45,6.17,False
167,6,-6.92,18.68,163.66,True
168,7,-2.60,16.01,164.66,True
169,5,-134.48,36.02,401.06,False
170,5,-127.77,36.02,377.98,False
171,2,-84.38,18.68,18.91,False
172,5,-59.84,24.90,262.57,True
173,6,27.61,39.28,539.56,True
174,3,-82.17,24.90,102.18,False
175,3,-87.80,8.30,16.49,False
176,4,-85.84,31.13,228.70,False
177,5,58.28,36.02,308.73,True
178,17,-140.84,2.20,60.01,False
179,4,-116.86,31.13,211.77,False
180,5,-121.13,36.02,285.65,False
181,2,-86.70,18.68,25.35,False
182,1,-83.86,12.45,8.23,False
183,10,-90.09,7.47,91.93,False
184,6,-74.55,18.68,147.66,False
185,5,51.55,36.02,331.81,True
186,5,60.81,36.02,262.57,True
187,12,67.42,9.34,169.56,True
188,3,-90.83,24.90,54.21,False
189,2,-86.27,18.68,22.13,False
190,7,56.48,19.56,340.74,True
191,4,69.83,31.13,228.70,True
192,7,-19.10,21.34,281.34,True
193,11,-119.10,3.40,93.59,False
194,5,-70.13,36.02,424.14,True
195,5,38.74,36.02,424.14,True
196,10,-61.09,40.25,1393.62,True
197,5,64.44,24.90,262.57,True
198,4,-85.85,9.34,26.38,False
199,1,-90.00,0.00,0.00,False
200,5,-121.85,36.02,331.81,False
201,4,-96.89,31.13,160.97,False
202,4,-75.89,12.45,108.56,False
203,3,-79.66,24.90,38.21,False
204,3,-81.46,24.90,38.21,False
205,3,-91.14,24.90,38.21,False
206,1,-87.74,12.45,6.17,False
207,5,-66.98,24.90,262.57,True
208,5,-105.22,14.94,127.91,False
209,11,60.39,13.58,169.20,True
210,2,-88.72,18.68,31.78,False
211,5,65.05,24.90,262.57,True
212,4,-47.36,31.13,228.70,True
213,4,-12.05,31.13,245.63,True
214,5,65.90,24.90,262.57,True
215,2,-88.34,18.68,31.78,False
216,5,63.00,24.90,262.57,True
217,17,-127.83,4.39,100.98,False
218,5,60.01,24.90,262.57,True
219,10,34.93,25.48,525.59,True
220,5,43.72,36.02,401.06,True
221,8,70.55,18.68,205.34,True
222,6,-94.24,18.68,132.37,False
223,3,-82.83,24.90,94.19,False
224,7,-93.90,1.78,26.73,False
225,5,-132.41,36.02,331.81,False
226,6,-88.09,12.45,145.74,False
227,2,-85.08,18.68,25.35,False
228,5,-100.91,14.94,102.72,False
229,14,-124.54,2.67,49.22,False
230,5,59.55,36.02,285.65,True
231,4,66.11,31.13,245.63,True
232,1,-112.39,12.45,8.23,False
233,2,-142.26,18.68,15.69,False
234,5,55.02,36.02,308.73,True
235,5,-87.41,36.02,401.06,False
236,4,-101.21,18.68,110.18,False
237,4,71.34,31.13,211.77,True
238,4,-115.48,31.13,160.97,False
239,5,-124.25,24.90,262.57,False
240,4,-104.92,31.13,144.04,False
241,4,-108.74,31.13,211.77,False
242,2,-86.71,18.68,28.56,False
243,1,-89.98,12.45,1.03,False
244,2,-87.73,18.68,22.13,False
245,2,-83.71,6.23,9.26,False
246,8,-117.83,9.34,181.41,False
247,5,-41.48,36.02,447.23,True
248,7,1.94,21.34,222.85,True
249,2,-85.32,18.68,15.69,False
250,5,27.14,36.02,424.14,True
251,3,-88.40,24.90,54.21,False
252,6,-94.58,8.30,80.03,False
253,2,-87.12,18.68,18.91,False
254,5,30.52,36.02,447.23,True
255,5,-113.63,36.02,285.65,False
256,2,-85.47,18.68,25.35,False
257,6,-82.82,12.45,162.58,False
258,9,-82.15,9.68,155.02,False
259,4,-111.22,31.13,177.91,False
260,3,-84.84,24.90,38.21,False
261,5,56.18,36.02,285.65,True
262,4,-17.59,31.13,228.70,True
263,5,58.32,36.02,308.73,True
264,3,-88.21,12.45,38.21,False
265,8,78.06,20.23,196.74,True
266,10,52.86,19.92,289.96,True
267,2,-82.30,18.68,35.00,False
268,3,-90.84,24.90,86.19,False
269,4,-89.07,31.13,110.18,False
270,2,-84.66,18.68,12.48,False
271,3,-90.85,24.90,70.20,False
272,3,-100.85,24.90,94.19,False
273,6,12.02,39.28,608.81,True
274,2,-84.38,6.23,9.26,False
275,7,68.77,23.12,203.64,True
276,5,-126.96,36.02,308.73,False
277,2,-89.31,18.68,25.35,False
278,5,-53.05,36.02,285.65,True
279,6,-4.57,18.68,186.74,True
280,5,36.97,36.02,447.23,True
281,3,-95.80,24.90,86.19,False
282,5,48.79,36.02,308.73,True
283,6,-92.59,12.45,95.82,False
284,6,29.26,30.02,470.31,True
285,3,-96.74,24.90,78.19,False
286,3,-81.49,12.45,38.21,False
287,4,-111.46,31.13,177.91,False
288,5,54.04,36.02,331.81,True
289,4,-100.10,31.13,110.18,False
290,5,-49.44,24.90,262.57,True
291,2,-87.94,18.68,15.69,False
292,9,28.31,27.67,504.56,True
293,7,-86.33,10.67,113.18,False
294,3,-95.07,24.90,94.19,False
295,6,-99.98,30.02,470.31,False
296,12,-107.43,2.08,42.08,False
297,11,54.86,12.45,298.78,True
298,4,-108.11,31.13,144.04,False
299,5,55.19,36.02,331.81,True
300,3,-84.61,24.90,70.20,False
301,5,44.94,36.02,377.98,True
302,14,-137.92,6.23,172.74,False
303,4,-80.14,12.45,92.76,False
304,5,53.49,36.02,331.81,True
305,8,31.75,24.90,486.62,True
306,4,-98.58,31.13,110.18,False
307,3,-93.81,24.90,94.19,False
308,5,51.52,36.02,331.81,True
309,4,64.58,31.13,245.63,True
310,13,-107.88,6.70,152.85,False
311,3,-104.11,24.90,86.19,False
312,10,-123.58,11.21,193.96,False
313,4,61.12,31.13,245.63,True
314,5,44.92,36.02,401.06,True
315,7,-84.95,10.67,163.58,False
316,3,-89.32,24.90,62.20,False
317,4,-99.54,18.68,110.18,False
318,5,50.41,36.02,401.06,True
319,3,-89.28,12.45,38.21,False
320,3,-96.10,24.90,78.19,False
321,2,-88.73,18.68,28.56,False
322,9,75.31,17.98,192.12,True
323,7,-83.28,16.01,108.98,False
324,2,-84.76,18.68,28.56,False
325,12,-122.29,1.04,31.63,False
326,6,-150.76,39.28,585.72,False
327,6,-44.80,18.68,164.06,True
328,4,-105.63,31.13,160.97,False
329,4,-99.03,31.13,110.18,False
330,8,-12.57,43.36,955.05,True
331,4,67.95,31.13,211.77,True
332,9,-82.60,12.45,112.17,False
333,3,-90.12,24.90,62.20,False
334,5,42.50,36.02,447.23,True
335,8,-105.36,4.67,43.11,False
336,1,-111.73,12.45,7.20,False
337,2,-86.49,18.68,18.91,False
338,10,64.27,19.92,272.93,True
339,21,-166.24,6.52,278.57,False
340,4,-91.32,31.13,123.99,False
341,2,-84.53,18.68,9.26,False
342,4,-93.28,31.13,110.18,False
343,3,-87.05,24.90,62.20,False
344,5,59.79,36.02,308.73,True
345,6,-95.45,18.68,156.16,False
346,2,-86.80,18.68,9.26,False
347,9,51.11,22.13,356.72,True
348,5,58.37,36.02,331.81,True
349,4,-109.11,31.13,194.84,False
350,4,-87.30,12.45,70.10,False
351,1,-87.82,12.45,4.12,False
352,4,-92.49,18.68,110.18,False
353,3,-98.93,24.90,94.19,False
354,5,-90.50,24.90,262.57,False
355,6,2.00,18.68,165.94,True
356,5,-128.68,36.02,308.73,False
357,2,-85.48,18.68,9.26,False
358,2,-83.82,18.68,12.48,False
359,6,-153.43,39.28,562.64,False
360,4,-91.19,31.13,110.18,False
361,3,-104.87,24.90,102.18,False
362,9,-85.64,6.92,65.71,False
363,14,-126.29,9.78,244.59,False
364,7,76.62,23.12,156.26,True
365,11,47.30,18.11,290.86,True
366,6,26.57,39.28,516.48,True
367,2,-84.97,18.68,15.69,False
368,4,62.21,31.13,245.63,True
369,2,-82.32,18.68,18.91,False
370,4,-112.83,31.13,194.84,False
371,4,-171.20,31.13,228.70,False
372,4,-99.59,31.13,127.11,False
373,17,-172.82,7.32,297.55,False
374,6,34.05,39.28,516.48,True
375,2,-85.11,18.68,9.26,False
376,5,62.51,36.02,262.57,True
377,6,-157.74,39.28,585.72,False
378,5,-142.14,36.02,424.14,False
379,6,80.04,18.68,148.16,True
380,4,-117.46,31.13,245.63,False
381,6,-162.91,39.28,608.81,False
382,5,51.83,24.90,262.57,True
383,2,-83.47,18.68,22.13,False
384,6,14.95,39.28,608.81,True
385,2,-134.18,18.68,12.48,False
386,1,-112.66,12.45,8.23,False
387,4,-114.91,31.13,228.70,False
388,6,-157.82,39.28,562.64,False
389,3,-89.86,24.90,54.21,False
390,3,-84.20,24.90,94.19,False
391,5,38.27,36.02,377.98,True
392,9,-116.01,12.45,156.08,False
393,6,-52.36,14.53,237.23,True
394,9,-92.60,5.53,97.77,False
395,5,42.90,36.02,401.06,True
396,7,77.57,16.01,148.36,True
397,6,-157.72,39.28,516.48,False
398,6,-47.87,39.28,516.48,True
399,6,21.09,39.28,678.05,True
400,5,41.49,36.02,424.14,True
401,6,-147.27,30.02,470.31,False
402,4,-122.20,31.13,245.63,False
403,2,-85.30,18.68,9.26,False
404,6,-142.19,39.28,493.39,False
405,4,-28.34,31.13,228.70,True
406,6,18.27,18.68,147.66,True
407,5,-92.14,36.02,331.81,False
408,3,-86.51,24.90,38.21,False
409,3,-84.85,24.90,38.21,False
410,3,-87.23,24.90,54.21,False
411,5,-50.45,36.02,285.65,True
412,5,-51.21,36.02,401.06,True
413,8,-12.33,18.68,274.34,True
414,3,-81.35,24.90,38.21,False
415,19,-166.99,7.21,329.67,False
416,5,53.42,36.02,285.65,True
417,3,-82.00,24.90,38.21,False
418,4,-85.12,31.13,110.18,False
419,3,-93.47,24.90,70.20,False
420,1,-95.22,12.45,1.03,False
421,16,-111.26,3.11,84.95,False
422,7,-11.39,41.61,862.72,True
423,3,-85.92,24.90,62.20,False
424,7,63.08,23.12,265.75,True
425,2,-88.99,18.68,35.00,False
426,5,-78.65,36.02,401.06,False
427,3,-96.21,24.90,102.18,False
428,5,43.64,36.02,331.81,True
429,4,-115.79,31.13,160.97,False
430,3,-92.05,24.90,38.21,False
431,5,45.21,36.02,401.06,True
432,4,-111.95,31.13,211.77,False
433,3,-88.87,24.90,94.19,False
434,4,-105.71,31.13,160.97,False
435,4,-110.15,31.13,228.70,False
436,3,-99.17,24.90,78.19,False
437,3,-93.75,24.90,94.19,False
438,2,-81.49,18.68,18.91,False
439,4,-102.41,31.13,144.04,False
440,4,-14.36,31.13,245.63,True
441,7,77.59,16.01,172.85,True
442,4,-105.33,31.13,177.91,False
443,5,-134.20,36.02,424.14,False
444,2,-86.95,18.68,22.13,False
445,3,-86.58,24.90,86.19,False
446,4,-34.40,31.13,211.77,True
447,4,-109.59,31.13,228.70,False
448,1,-103.10,12.45,4.12,False
449,3,-83.22,24.90,62.20,False
450,4,52.61,31.13,228.70,True
451,5,-56.12,36.02,424.14,True
452,3,-90.00,24.90,54.21,False
453,10,30.98,19.92,488.63,True
454,3,-85.66,24.90,38.21,False
455,2,-87.55,18.68,35.00,False
456,4,-118.07,31.13,228.70,False
457,6,-51.98,18.68,195.64,True
458,2,-87.83,18.68,18.91,False
459,5,-81.10,24.90,262.57,False
460,2,-85.43,18.68,18.91,False
461,5,-53.65,36.02,285.65,True
462,3,-84.80,24.90,94.19,False
463,12,-152.75,10.38,407.36,False
464,8,-4.50,18.68,231.84,True
465,4,-77.69,31.13,211.77,False
466,3,-93.83,24.90,86.19,False
467,2,-86.92,18.68,9.26,False
468,5,-80.24,7.47,79.59,False
469,6,-96.61,2.08,38.20,False
470,5,41.67,36.02,424.14,True
471,11,-153.06,11.32,383.38,False
472,1,-90.00,0.00,0.00,False
473,3,-87.89,24.90,70.20,False
474,6,-280.69,39.28,493.39,False
475,5,-13.30,24.90,262.57,True
476,9,-102.33,5.53,89.06,False
477,2,-83.44,18.68,28.56,False
478,6,68.75,39.28,493.39,True
479,1,-84.91,12.45,6.17,False
480,8,-38.93,14.01,150.16,True
481,5,-118.94,36.02,285.65,False
482,6,94.12,18.68,219.65,True
483,5,44.38,36.02,331.81,True
484,5,50.91,36.02,354.90,True
485,6,12.24,18.68,147.76,True
486,5,-72.52,36.02,354.90,True
487,4,-109.34,31.13,177.91,False
488,14,45.67,11.56,383.57,True
489,4,-99.79,18.68,110.18,False
490,4,-103.68,31.13,177.91,False
491,6,29.32,39.28,516.48,True
492,5,52.23,36.02,354.90,True
493,3,-93.25,24.90,62.20,False
494,6,-85.16,18.68,125.84,False
495,4,-109.43,31.13,211.77,False
496,8,-196.86,15.56,265.67,False
497,2,-77.72,18.68,31.78,False
498,4,-89.95,31.13,110.18,False
499,4,-22.81,31.13,228.70,True
500,3,-91.86,24.90,62.20,False
501,4,-90.29,6.23,24.73,False
502,7,80.57,16.01,140.46,True
503,9,29.99,22.13,440.84,True
504,2,-86.72,18.68,12.48,False
505,5,55.38,36.02,331.81,True
506,2,-84.72,18.68,9.26,False
507,7,-105.38,5.34,42.11,False
508,5,62.25,24.90,262.57,True
509,7,-192.52,41.61,862.72,False
510,6,-89.57,12.45,83.25,False
511,1,-87.11,12.45,8.23,False
512,4,-100.77,31.13,127.11,False
513,6,23.03,39.28,585.72,True
514,4,-25.91,31.13,228.70,True
515,5,37.28,36.02,331.81,True
516,2,-89.23,6.23,9.26,False
517,3,-91.99,24.90,46.21,False
518,6,-96.45,18.68,108.38,False
519,3,-88.07,24.90,38.21,False
520,4,3.98,31.13,228.70,True
521,2,-90.13,18.68,22.13,False
522,3,-94.62,24.90,46.21,False
523,4,-102.03,31.13,144.04,False
524,5,46.51,36.02,377.98,True
525,5,54.85,36.02,262.57,True
526,4,-9.34,31.13,245.63,True
527,6,-160.28,39.28,654.97,False
528,4,-104.38,31.13,127.11,False
529,2,-86.25,18.68,35.00,False
530,6,-221.04,20.75,355.50,False
531,4,-99.66,31.13,144.04,False
532,6,29.17,39.28,539.56,True
533,5,43.39,36.02,262.57,True
534,2,-83.10,18.68,28.56,False
535,6,7.77,39.28,654.97,True
536,3,-83.03,12.45,38.21,False
537,5,-135.49,36.02,331.81,False
538,5,54.25,36.02,331.81,True
539,3,-88.08,24.90,62.20,False
540,11,51.00,21.50,315.87,True
541,10,-100.11,3.74,30.43,False
542,8,-98.47,6.23,47.43,False
543,6,-90.76,4.15,37.14,False
544,8,19.29,10.89,205.57,True
545,5,51.11,36.02,354.90,True
546,9,-98.54,2.77,45.21,False
547,5,48.23,36.02,262.57,True
548,6,11.15,39.28,678.05,True
549,5,45.76,36.02,354.90,True
550,3,-84.12,24.90,38.21,False
551,3,-91.17,24.90,62.20,False
552,3,-96.39,24.90,86.19,False
553,14,-148.31,8.89,317.43,False
554,5,58.20,36.02,354.90,True
555,19,-141.09,1.97,109.39,False
556,6,-88.97,39.28,562.64,True
557,4,-116.37,31.13,211.77,False
558,7,-96.43,10.67,66.99,False
559,4,-166.83,31.13,228.70,False
560,4,-92.56,18.68,110.18,False
561,5,-138.92,36.02,424.14,False
562,5,38.45,36.02,354.90,True
563,5,47.54,36.02,377.98,True
564,4,-173.16,31.13,228.70,False
565,8,-94.40,15.56,357.40,False
566,10,-110.89,3.74,53.01,False
567,5,40.33,36.02,424.14,True
568,7,19.46,27.51,540.36,True
569,17,-158.09,9.52,399.47,False
570,5,-9.46,24.90,262.57,True
571,4,-101.10,31.13,160.97,False
572,4,-100.18,31.13,160.97,False
573,3,-88.68,24.90,62.20,False
574,4,-83.35,12.45,92.76,False
575,5,-129.17,36.02,331.81,False
576,4,-0.90,31.13,228.70,True
577,3,-82.01,24.90,86.19,False
578,5,-122.82,36.02,308.73,False
579,3,-90.08,24.90,86.19,False
580,2,-85.68,18.68,15.69,False
581,3,-91.89,24.90,62.20,False
582,6,36.59,30.02,470.31,True
583,6,-94.54,6.23,41.31,False
584,5,44.98,36.02,377.98,True
585,5,57.48,36.02,285.65,True
586,6,-119.23,12.45,246.73,False
587,4,-81.89,12.45,56.30,False
588,14,-117.50,8.00,148.27,False
589,6,-99.69,18.68,132.37,False
590,10,-115.27,3.74,53.01,False
591,5,59.83,24.90,262.57,True
592,3,-95.86,24.90,86.19,False
593,5,-137.33,36.02,377.98,False
594,3,-89.78,24.90,62.20,False
595,10,57.05,19.92,310.75,True
596,2,-83.58,18.68,28.56,False
597,5,44.78,36.02,424.14,True
598,5,-91.07,7.47,48.11,False
599,23,-140.48,2.17,123.53,False
600,5,-30.21,36.02,401.06,True
601,2,-85.00,18.68,18.91,False
602,5,-123.10,36.02,285.65,False
603,8,-98.52,1.56,29.06,False
604,5,-53.36,36.02,424.14,True
605,13,-146.05,9.58,362.40,False
606,5,-90.03,9.96,86.93,False
607,6,-195.20,18.68,182.77,False
608,10,52.40,14.94,222.33,True
609,1,-89.60,12.45,0.00,False
610,6,-193.83,20.75,286.55,False
611,2,-88.32,18.68,28.56,False
612,5,-105.02,36.02,331.81,False
613,4,-96.87,18.68,110.18,False
614,9,-300.57,21.39,617.81,False
615,20,-163.76,8.09,330.30,False
616,4,63.76,31.13,228.70,True
617,3,-83.21,24.90,46.21,False
618,3,-81.53,24.90,46.21,False
619,3,-93.75,24.90,78.19,False
620,2,-87.73,6.23,9.26,False
621,3,-85.19,24.90,102.18,False
622,5,-135.97,36.02,331.81,False
623,1,-86.13,12.45,5.14,False
624,5,42.51,36.02,401.06,True
625,2,-90.65,18.68,22.13,False
626,10,-93.31,4.98,71.05,False
627,3,-97.11,24.90,86.19,False
628,11,-153.04,11.32,383.48,False
629,2,-82.63,18.68,9.26,False
630,2,-84.00,18.68,35.00,False
631,4,-87.45,9.34,70.70,False
632,5,45.46,36.02,401.06,True
633,7,60.32,23.12,265.75,True
634,8,75.58,14.01,165.56,True
635,3,-88.97,4.15,10.36,False
636,4,-80.03,18.68,110.18,False
637,5,43.50,36.02,377.98,True
638,11,-15.34,27.69,710.56,True
639,4,-81.84,31.13,177.91,False
640,8,59.77,27.18,340.23,True
641,2,-86.73,18.68,12.48,False
642,6,-88.84,14.53,59.56,False
643,5,45.63,36.02,354.90,True
644,4,-85.43,9.34,39.21,False
645,5,-89.35,17.43,184.68,False
646,9,-137.52,27.67,418.68,False
647,4,-104.60,31.13,177.91,False
648,5,-53.50,36.02,262.57,True
649,10,-89.43,8.72,119.81,False
650,4,6.77,31.13,228.70,True
651,3,-87.84,24.90,62.20,False
652,5,-86.78,14.94,195.24,False
653,2,-86.05,18.68,25.35,False
654,4,-117.99,31.13,245.63,False
655,3,-80.79,24.90,46.21,False
656,12,-121.43,1.04,25.40,False
657,5,-144.00,36.02,424.14,False
658,7,66.85,16.01,231.05,True
659,5,59.33,36.02,262.57,True
660,8,-89.51,20.23,374.38,False
661,13,-155.23,10.53,436.59,False
662,5,53.34,36.02,308.73,True
663,5,-94.88,9.96,86.93,False
664,5,51.70,36.02,377.98,True
665,3,-86.17,24.90,54.21,False
666,5,-60.43,24.90,262.57,True
667,4,-114.22,31.13,160.97,False
668,7,-173.82,41.61,862.72,False
669,3,-86.17,24.90,46.21,False
670,8,-93.05,14.01,78.40,False
671,6,-204.61,20.75,286.55,False
672,2,-87.52,18.68,28.56,False
673,11,-119.94,3.40,109.29,False
674,5,-94.24,7.47,40.31,False
675,6,21.57,39.28,608.81,True
676,7,73.49,21.34,164.36,True
677,4,67.34,31.13,245.63,True
678,5,-83.88,36.02,331.81,False
679,5,-128.51,36.02,354.90,False
680,5,-85.74,36.02,331.81,False
681,5,31.66,36.02,262.57,True
682,7,-13.63,16.01,170.16,True
683,5,54.69,36.02,308.73,True
684,2,-142.15,18.68,15.69,False
685,10,-100.88,3.74,84.60,False
686,2,-82.69,18.68,18.91,False
687,4,-107.71,31.13,194.84,False
688,11,-73.29,28.22,995.24,False
689,8,61.69,20.23,199.02,True
690,10,-99.55,12.45,195.88,False
691,4,-119.33,31.13,211.77,False
692,4,-98.39,0.00,4.76,False
693,8,-73.22,14.01,174.53,False
694,4,12.12,31.13,228.70,True
695,5,41.54,36.02,424.14,True
696,5,49.33,36.02,308.73,True
697,6,-99.22,2.08,31.86,False
698,5,-104.91,36.02,401.06,False
699,3,-86.35,24.90,38.21,False
700,3,-97.25,24.90,78.19,False
701,7,75.58,23.12,198.02,True
702,5,-18.85,36.02,308.73,True
703,2,-85.52,18.68,31.78,False
704,5,42.12,36.02,331.81,True
705,5,50.49,36.02,331.81,True
706,2,-86.41,18.68,9.26,False
707,5,36.07,36.02,424.14,True
708,5,-135.88,36.02,424.14,False
709,4,-92.68,31.13,110.18,False
710,2,-86.59,18.68,12.48,False
711,8,-9.38,18.68,257.51,True
712,3,-86.60,24.90,54.21,False
713,6,-98.18,12.45,83.88,False
714,5,-87.51,36.02,262.57,False
715,5,-82.92,9.96,47.44,False
716,8,36.54,24.90,500.60,True
717,13,28.64,10.53,341.57,True
718,3,-86.93,24.90,38.21,False
719,6,36.10,39.28,493.39,True
720,5,64.65,36.02,285.65,True
721,3,-89.48,24.90,102.18,False
722,3,-83.99,12.45,38.21,False
723,12,-41.64,9.34,185.65,True
724,5,-122.38,36.02,331.81,False
725,3,-80.67,12.45,38.21,False
726,4,-112.49,31.13,228.70,False
727,8,-113.69,10.89,198.34,False
728,5,-55.99,24.90,262.57,True
729,4,81.31,31.13,245.63,True
730,3,-82.62,24.90,70.20,False
731,4,59.23,31.13,245.63,True
732,3,-99.08,24.90,102.18,False
733,5,51.37,36.02,331.81,True
734,5,58.68,36.02,262.57,True
735,7,-82.05,21.34,189.18,False
736,17,24.69,9.52,363.62,True
737,2,-87.52,18.68,18.91,False
738,5,42.28,36.02,447.23,True
739,4,-86.82,31.13,144.04,False
740,5,61.26,24.90,262.57,True
741,7,70.49,16.01,157.29,True
