Episode,Steps,Total_Reward,Avg_Speed_mps,Total_Energy_Wh,Success
588,8,5.15,13.98,181.61,1
589,4,18.85,44.37,453.05,1
590,4,15.20,10.38,95.81,1
591,9,14.30,16.39,428.25,1
592,5,-1.17,0.00,35.27,1
593,7,8.43,15.00,342.94,1
594,3,20.38,37.44,313.52,1
595,4,16.10,33.55,348.33,1
596,15,-2.75,6.67,330.55,1
597,10,0.53,13.29,268.73,1
598,4,25.14,48.82,546.17,1
599,11,3.61,11.21,307.91,1
600,3,17.51,27.43,310.37,1
601,8,17.31,26.32,428.83,1
602,12,-0.50,12.58,358.25,1
603,3,20.14,37.00,418.16,1
604,4,18.55,29.88,345.86,1
605,3,12.78,26.87,205.37,1
606,14,-8.29,9.96,259.38,1
607,6,26.02,35.98,547.26,1
608,9,12.35,15.40,401.60,1
609,2,17.69,48.55,186.14,1
610,8,2.64,7.52,203.65,1
611,9,0.54,11.47,192.06,1
612,7,-0.66,7.25,123.54,1
613,4,15.08,24.27,302.56,1
614,7,4.72,17.11,229.66,1
615,8,0.23,3.80,234.07,1
616,5,34.09,49.48,776.14,1
617,12,-8.09,8.51,235.27,1
618,5,32.11,52.56,873.57,1
619,3,23.10,32.37,301.56,1
620,10,2.35,11.57,248.52,1
621,8,3.04,15.25,124.44,1
622,5,20.19,28.85,272.39,1
623,4,27.04,46.88,482.00,1
624,11,-2.91,14.41,305.79,1
625,3,12.10,11.02,60.41,1
626,3,23.07,40.79,276.17,1
627,8,6.68,18.55,281.00,1
628,4,12.47,31.82,283.46,1
629,3,13.14,2.84,63.86,1
630,3,14.09,37.82,180.14,1
631,19,-27.80,0.49,111.85,1
632,4,15.99,28.82,275.72,1
633,6,18.94,31.75,520.55,1
634,22,-11.76,7.51,455.98,1
635,7,3.50,23.86,284.13,1
636,5,9.50,15.48,255.18,1
637,12,-4.98,2.70,190.72,1
638,4,7.35,10.38,75.01,1
639,7,10.71,18.24,222.23,1
640,3,18.86,35.97,147.56,1
641,18,-32.86,2.71,99.15,1
642,7,1.93,11.96,125.05,1
643,2,14.87,48.55,221.99,1
644,3,21.23,40.94,325.61,1
645,8,9.41,17.29,424.15,1
646,5,12.28,25.11,305.04,1
647,10,16.59,13.85,325.94,1
648,5,8.85,16.60,289.97,1
649,5,11.52,22.20,450.10,1
650,6,22.51,28.69,529.39,1
651,8,23.00,31.64,535.99,1
652,11,12.64,23.80,678.47,1
653,4,15.72,30.66,277.08,1
654,9,3.37,10.75,192.04,1
655,3,3.68,1.60,25.25,1
656,8,29.63,37.68,885.44,1
657,10,6.41,14.73,323.60,1
658,27,-28.62,5.39,314.65,1
659,2,11.03,33.16,157.14,1
660,4,22.17,32.18,361.72,1
661,6,15.68,23.13,328.94,1
662,8,12.32,22.89,447.05,1
663,10,-3.81,11.85,158.39,1
664,3,12.12,41.48,236.73,1
665,2,15.77,47.62,177.60,1
666,9,-4.04,7.95,95.88,1
667,7,1.02,12.78,71.45,1
668,12,1.88,13.63,217.23,1
669,5,2.42,20.37,169.63,1
670,4,21.33,34.65,215.04,1
671,5,12.47,22.36,134.27,1
672,11,-25.37,0.93,40.64,1
673,9,35.14,43.87,1314.00,1
674,2,16.96,45.13,198.57,1
675,5,30.84,39.53,720.43,1
676,10,3.99,17.04,279.34,1
677,6,3.61,3.16,70.84,1
678,4,23.79,43.94,486.73,1
679,6,-0.94,0.00,25.85,1
680,6,15.58,30.01,282.59,1
681,9,14.64,18.97,477.95,1
682,5,1.17,13.89,129.32,1
683,5,12.97,24.30,147.21,1
684,13,-0.16,14.27,566.20,1
685,8,-2.15,14.13,181.08,1
686,3,22.21,49.46,348.22,1
687,3,4.10,0.00,14.71,1
688,11,-6.42,12.17,351.87,1
689,2,18.69,48.55,278.48,1
690,3,15.77,40.49,280.95,1
691,3,20.68,32.29,231.74,1
692,3,17.82,32.37,279.48,1
693,4,20.41,37.04,206.58,1
694,7,13.10,23.60,292.23,1
695,6,10.74,20.49,160.60,1
696,6,11.30,22.56,370.74,1
697,12,-4.47,11.55,403.37,1
698,9,6.55,6.29,109.30,1
699,9,13.49,21.38,394.28,1
700,12,14.81,14.81,519.56,1
701,6,16.61,32.51,564.47,1
702,6,12.09,12.68,201.64,1
703,12,-9.10,7.30,182.37,1
704,5,10.69,27.35,131.02,1
705,4,14.83,37.12,307.11,1
706,11,-1.07,5.58,171.75,1
707,4,16.49,37.97,293.06,1
708,8,8.80,22.88,177.56,1
709,4,21.65,51.39,527.59,1
710,10,15.22,13.76,389.67,1
711,11,4.38,9.30,240.19,1
712,2,15.68,48.55,232.31,1
713,4,4.64,0.99,31.19,1
714,13,2.86,11.51,487.16,1
715,6,16.72,25.62,234.98,1
716,6,13.35,19.53,175.20,1
717,4,22.04,50.58,677.98,1
718,4,3.37,0.00,3.00,1
719,6,18.14,23.82,464.65,1
720,2,10.11,4.13,28.11,1
721,16,-11.30,8.04,435.23,1
722,16,-7.42,5.25,124.53,1
723,3,14.95,32.37,301.56,1
724,2,18.42,48.55,186.14,1
725,7,23.99,25.32,443.69,1
726,2,16.17,45.31,223.15,1
727,7,6.52,22.68,433.07,1
728,5,19.27,33.58,358.67,1
729,9,-4.35,6.53,101.13,1
730,3,22.74,50.26,466.38,1
731,15,10.49,18.77,592.17,1
732,3,16.60,44.37,337.03,1
733,4,14.38,13.51,122.60,1
734,7,14.91,26.94,365.85,1
735,18,-30.71,1.73,63.64,1
736,4,10.75,9.15,116.57,1
737,6,10.70,25.14,351.67,1
738,3,7.50,24.74,92.42,1
739,3,1.27,0.00,22.85,1
740,3,13.92,40.79,224.92,1
741,8,15.43,18.24,198.82,1
742,3,16.70,46.33,336.43,1
743,13,14.13,17.25,223.85,1
744,8,6.29,15.60,263.94,1
745,6,9.75,25.30,322.36,1
746,10,4.15,16.58,384.54,1
747,9,6.07,11.27,195.17,1
748,11,-6.37,13.57,237.77,1
749,4,26.00,48.78,423.89,1
750,3,19.09,50.07,382.56,1
751,5,31.13,40.91,782.75,1
752,7,16.03,30.89,365.04,1
753,4,27.14,37.02,464.15,1
754,6,7.78,13.15,190.26,1
755,7,30.55,34.65,603.43,1
756,7,9.23,11.31,276.45,1
757,4,5.74,5.22,21.80,1
758,3,17.75,38.74,237.51,1
759,5,37.93,50.66,727.96,1
760,6,17.85,16.12,346.26,1
