Episode,Steps,Total_Reward,Avg_Speed_mps,Total_Energy_Wh,Success
68,13,-149.98,5.50,232.60,False
69,4,-116.36,24.22,122.86,False
70,9,-119.49,12.77,144.99,False
71,8,-139.04,5.99,169.41,False
72,11,-139.99,8.83,298.01,False
73,9,-172.75,12.65,578.54,False
74,3,-94.86,28.40,227.45,False
75,10,-100.62,6.13,50.33,False
76,9,-107.29,6.82,44.95,False
77,10,-113.43,4.41,21.10,False
78,6,62.12,22.89,280.71,True
79,8,49.20,21.85,278.25,True
80,14,-155.71,3.96,122.90,False
81,13,-291.89,15.39,397.35,False
82,8,-43.08,22.15,347.76,True
83,7,30.76,25.80,295.39,True
84,10,-139.23,15.91,297.12,False
85,7,-127.44,5.93,109.54,False
86,4,-118.45,24.27,118.90,False
87,7,-113.81,11.50,287.79,False
88,2,-90.91,28.79,94.22,False
89,12,-173.64,11.72,505.43,False
90,16,-131.24,4.07,83.08,False
91,21,-153.22,4.70,147.89,False
92,6,-113.13,16.08,90.27,False
93,13,-130.45,5.69,82.44,False
94,3,44.51,47.69,355.87,True
95,3,-89.83,12.04,35.98,False
96,5,-95.97,8.31,36.14,False
97,15,-14.94,20.88,870.96,True
98,5,-102.95,10.93,69.42,False
99,6,43.60,28.04,283.97,True
100,14,-135.57,8.26,158.93,False
101,10,-99.64,8.38,52.89,False
102,6,-96.15,9.66,31.46,False
103,2,-106.93,20.75,73.97,False
104,4,-110.45,15.20,65.10,False
105,2,-100.26,20.75,11.42,False
106,7,-96.62,9.41,34.32,False
107,3,-108.80,13.83,43.70,False
108,4,25.40,34.78,453.28,True
109,10,55.27,11.92,136.42,True
110,7,64.66,23.96,229.43,True
111,5,-131.95,8.30,14.42,False
112,21,13.07,5.81,244.06,True
113,4,-97.30,13.85,49.37,False
114,6,-141.87,16.18,350.52,False
115,4,36.50,46.58,345.99,True
116,4,44.59,40.75,408.39,True
117,2,-129.42,48.55,278.48,False
118,7,-166.13,9.55,94.04,False
119,12,49.65,12.06,209.75,True
120,6,-116.89,6.49,40.42,False
121,5,-84.99,11.61,41.66,False
122,8,-132.22,18.41,264.00,False
123,7,66.42,26.36,159.29,True
124,3,-95.58,4.28,6.28,False
125,7,36.43,29.39,303.02,True
126,6,49.19,27.62,287.03,True
127,12,-56.07,12.60,324.05,True
128,6,26.97,29.33,535.45,True
129,14,-117.87,3.10,99.44,False
130,8,33.67,19.10,314.98,True
131,4,-58.45,48.68,522.42,True
132,7,-114.66,7.40,93.70,False
133,4,-115.58,23.30,166.68,False
134,6,-121.31,16.00,153.75,False
135,10,-136.91,16.88,350.40,False
136,3,-106.40,24.20,84.80,False
137,7,-99.59,2.75,11.26,False
138,5,42.05,30.70,413.23,True
139,4,-105.76,10.38,3.00,False
140,13,-31.60,10.31,175.30,True
141,7,-165.48,33.07,462.14,False
142,8,45.37,17.99,399.47,True
143,2,-100.41,20.75,32.27,False
144,4,27.52,48.48,524.98,True
145,5,-99.26,15.07,53.79,False
146,5,-82.95,8.87,29.62,False
147,5,-123.28,19.53,120.23,False
148,10,-119.82,13.53,128.20,False
149,7,-105.48,1.82,14.46,False
150,10,-145.96,16.21,365.25,False
151,10,-117.47,10.77,155.00,False
152,4,23.76,49.48,483.05,True
153,9,-116.02,10.25,194.76,False
154,5,29.19,29.59,379.20,True
155,3,37.08,50.60,458.00,True
156,3,-50.23,44.04,390.02,True
157,4,8.23,29.05,135.56,True
158,22,-209.90,4.41,504.42,False
159,3,-100.40,9.24,6.02,False
160,7,29.91,15.84,429.57,True
161,25,0.49,10.61,425.85,True
162,15,-117.13,5.12,117.81,False
163,6,-4.15,41.63,731.07,True
164,4,32.52,35.71,371.80,True
165,9,-114.00,9.19,95.12,False
166,8,-116.20,12.50,176.87,False
167,3,-136.18,38.73,225.91,False
168,2,-94.67,0.00,1.00,False
169,4,-27.02,32.76,389.14,True
170,3,-107.11,13.83,85.39,False
171,2,-93.56,11.09,13.84,False
172,23,-183.70,7.15,280.11,False
173,5,-110.33,12.64,53.02,False
174,16,27.68,9.18,243.91,True
175,19,37.11,6.84,155.08,True
176,5,-115.47,8.30,105.82,False
177,8,-132.44,23.36,474.43,False
178,6,-98.14,22.01,217.06,False
179,9,2.31,11.32,163.70,True
180,6,-90.75,7.64,86.01,False
181,6,63.12,26.00,288.45,True
182,15,22.04,10.93,274.15,True
183,4,14.47,52.07,555.47,True
184,5,-93.57,15.11,76.26,False
185,5,-106.96,20.97,134.52,False
186,7,31.31,24.52,464.96,True
187,12,41.16,10.05,221.33,True
188,15,16.19,15.40,372.77,True
189,2,-129.72,48.55,278.48,False
190,6,60.90,22.56,258.37,True
191,11,-183.78,21.19,466.66,False
192,7,-123.62,5.93,130.49,False
193,11,-69.58,10.98,189.02,True
194,4,-95.60,11.86,66.55,False
195,5,-120.94,21.08,136.96,False
196,6,29.25,35.64,496.07,True
197,6,-117.41,13.83,96.69,False
198,4,43.13,40.50,459.58,True
199,8,36.63,19.52,338.18,True
200,4,-99.58,14.66,66.67,False
201,6,-129.90,6.61,14.27,False
202,9,-124.47,11.56,240.18,False
203,5,-109.83,14.96,67.37,False
204,2,-91.60,8.87,6.19,False
205,15,-143.54,3.82,101.08,False
206,7,-102.49,2.35,15.61,False
207,4,-97.61,6.89,82.48,False
208,12,19.98,13.18,392.54,True
209,7,-109.20,14.83,100.00,False
210,3,-99.18,0.00,2.00,False
211,6,-124.55,13.24,98.57,False
212,4,-109.72,10.38,86.39,False
213,7,38.26,26.30,321.59,True
214,11,-146.81,12.83,144.22,False
215,13,37.58,8.35,295.58,True
216,3,-130.90,45.77,323.46,False
217,2,-96.16,20.75,1.00,False
218,13,-149.28,7.31,393.75,False
219,12,-111.20,5.81,55.52,False
220,8,-104.08,2.08,16.35,False
221,5,-160.11,30.54,488.22,False
222,6,-228.41,14.74,470.58,False
223,11,27.25,17.18,336.33,True
224,8,-117.33,9.79,30.17,False
225,3,-110.50,32.07,158.92,False
226,8,45.49,18.78,366.43,True
227,4,-94.75,0.00,4.08,False
228,9,51.01,21.51,374.73,True
229,3,-134.21,32.37,301.56,False
230,10,53.19,16.25,177.58,True
231,5,-97.75,4.48,12.14,False
232,7,29.87,22.16,372.91,True
233,5,-98.17,2.68,7.40,False
234,6,-104.16,0.00,46.20,False
235,3,-105.46,21.44,65.82,False
236,3,-105.42,11.07,26.10,False
237,10,-7.48,27.32,597.68,True
238,7,-105.88,12.24,128.76,False
239,7,-95.39,3.30,14.77,False
240,3,-87.74,10.42,18.11,False
241,11,-109.12,9.59,270.45,False
242,2,-102.97,48.55,93.81,False
243,9,-121.58,16.75,181.85,False
244,11,-119.42,0.00,29.18,False
245,10,-125.40,5.71,64.71,False
246,13,2.13,13.57,521.58,True
247,4,21.82,40.82,524.87,True
248,9,1.35,22.27,637.94,True
249,15,-124.84,3.26,183.92,False
250,10,-108.56,11.35,114.75,False
251,10,-118.30,7.14,133.91,False
252,5,50.45,27.35,374.87,True
253,5,21.66,41.67,560.06,True
254,23,58.97,9.45,329.24,True
255,6,-305.03,32.03,655.37,False
256,5,-135.55,34.44,376.35,False
257,6,-80.78,8.15,31.08,False
258,8,29.43,20.38,348.87,True
259,8,-127.37,12.11,99.82,False
260,10,-145.13,11.19,304.88,False
261,8,49.23,18.30,230.47,True
262,3,-114.11,30.75,208.22,False
263,9,64.08,14.29,125.47,True
264,6,47.72,23.90,306.64,True
265,7,19.08,24.21,306.14,True
266,5,62.04,29.63,284.15,True
267,5,-50.71,36.03,443.57,True
268,12,-131.05,13.02,184.94,False
269,18,-139.39,7.15,180.79,False
270,7,-124.38,5.93,16.43,False
271,6,-92.75,10.43,9.68,False
272,3,-111.26,32.37,164.06,False
273,3,-97.38,0.00,2.00,False
274,9,-50.67,11.83,264.47,True
275,3,-148.30,13.83,33.27,False
276,2,-122.35,47.69,268.92,False
277,4,-98.76,10.38,3.00,False
278,14,8.28,9.09,240.35,True
279,18,43.01,7.90,225.52,True
280,7,-105.12,12.33,89.33,False
281,3,-91.26,24.66,82.58,False
282,5,-134.64,29.24,292.01,False
283,7,-181.09,17.59,167.12,False
284,2,-92.86,24.53,45.94,False
285,6,-69.85,24.60,343.64,True
286,4,-40.06,39.23,457.09,True
287,7,35.87,31.81,505.93,True
288,5,-106.02,8.30,96.81,False
289,20,-6.67,6.19,532.93,True
290,8,-101.88,8.92,39.67,False
291,11,24.70,13.13,349.99,True
292,5,-96.93,15.82,59.78,False
293,5,31.52,31.18,391.29,True
294,5,-97.23,13.47,31.69,False
295,4,-97.18,13.38,48.16,False
296,5,-107.36,8.73,6.46,False
297,4,-101.61,6.63,10.32,False
298,3,-131.05,48.99,316.00,False
299,8,-140.76,23.78,308.98,False
300,9,-104.02,13.83,330.33,True
301,12,-252.98,14.03,284.84,False
302,8,33.25,22.17,425.95,True
303,11,60.67,12.79,219.31,True
304,9,51.09,13.04,231.22,True
305,10,-127.79,5.95,97.53,False
306,7,47.05,17.79,202.51,True
307,16,-163.49,7.94,260.97,False
308,9,-129.49,9.02,112.04,False
309,2,-110.27,7.41,6.24,False
310,7,-124.34,10.99,101.85,False
311,6,-104.61,12.37,105.42,False
312,4,-102.16,10.38,3.00,False
313,14,-148.24,10.89,217.57,False
314,15,-121.44,5.51,200.31,False
315,13,-114.76,5.44,54.11,False
316,11,-118.69,10.75,192.99,False
317,20,-127.55,3.57,126.17,False
318,3,-89.94,22.08,28.22,False
319,7,-130.42,21.60,223.24,False
320,9,-117.70,5.88,91.29,False
321,9,-9.16,11.17,227.62,True
322,2,-101.21,20.75,63.54,False
323,3,-81.35,13.69,14.38,False
324,8,71.05,19.49,178.27,True
325,4,61.85,49.42,509.67,True
326,14,9.32,12.70,535.60,True
327,11,-132.60,9.78,136.19,False
328,9,41.15,16.38,238.31,True
329,7,-46.69,15.16,222.48,True
330,7,38.58,23.03,284.81,True
331,8,-126.59,11.02,151.64,False
332,5,42.24,27.65,291.60,True
333,4,43.37,40.29,358.44,True
334,7,74.96,18.17,280.33,True
335,7,26.24,21.93,339.18,True
336,7,-128.21,13.73,98.83,False
337,4,-124.44,10.38,210.73,False
338,6,-129.33,20.82,237.08,False
339,5,28.95,38.70,496.13,True
340,9,67.93,17.44,209.34,True
341,6,-28.27,22.56,266.68,True
342,7,-119.07,4.48,41.30,False
343,6,-101.74,7.87,5.96,False
344,5,-67.75,25.79,299.72,True
345,9,-120.17,12.39,115.32,False
346,8,-106.15,5.65,53.55,False
347,4,37.45,37.63,404.84,True
348,7,41.13,23.78,353.59,True
349,7,-140.09,15.27,368.10,False
350,4,-99.86,25.29,92.78,False
351,12,11.23,21.28,700.69,True
352,11,-129.10,9.08,127.14,False
353,13,-2.96,15.22,460.18,True
354,5,-113.00,19.89,177.39,False
355,6,-96.52,6.87,8.00,False
356,4,-76.30,13.80,48.25,False
357,8,-108.10,2.08,14.83,False
358,3,-105.60,13.83,64.54,False
359,2,-88.91,9.34,10.62,False
360,13,-141.04,11.41,179.83,False
361,5,-109.21,0.00,35.25,False
362,15,4.14,9.50,339.06,True
363,4,-114.33,10.38,55.12,False
364,5,-108.59,8.30,76.97,False
365,10,-97.16,12.58,104.00,False
366,8,-119.48,13.22,162.26,False
367,7,-145.57,19.83,345.13,False
368,13,5.41,17.62,534.03,True
369,6,45.20,39.14,635.98,True
370,3,-130.25,42.13,282.12,False
371,7,35.66,21.61,324.92,True
372,6,-132.76,20.28,302.18,False
373,8,-159.42,17.04,347.15,False
374,3,-88.45,6.12,17.48,False
375,3,-89.20,4.21,180.63,False
376,10,-112.16,7.87,88.00,False
377,7,-111.10,10.17,132.05,False
378,11,-119.89,9.55,126.19,False
379,10,-105.57,5.81,13.03,False
380,7,-0.32,19.03,189.84,True
381,11,-126.45,10.46,125.89,False
382,2,-87.29,16.10,44.51,False
383,10,45.46,17.53,230.47,True
384,3,-100.88,20.00,60.92,False
385,11,-146.47,16.80,378.59,False
386,3,-125.39,45.87,309.66,False
387,5,30.44,15.85,299.39,True
388,12,22.64,11.55,423.34,True
389,4,50.93,36.30,327.59,True
390,4,-117.20,26.27,156.19,False
391,5,-110.96,6.46,53.91,False
392,2,-116.33,48.55,163.06,False
393,4,-161.17,38.17,464.14,False
394,4,-118.33,23.20,121.96,False
395,6,24.01,36.75,531.09,True
396,2,-88.66,9.39,17.12,False
397,16,-134.74,4.67,99.84,False
398,21,10.98,5.62,256.06,True
399,1,-90.00,0.00,0.00,False
400,7,8.51,28.77,535.56,True
401,8,-111.46,9.83,65.59,False
402,7,-103.65,9.03,61.02,False
403,12,-63.20,11.25,233.30,True
404,4,-108.02,10.38,13.42,False
405,6,-96.26,9.23,45.31,False
406,5,-133.12,24.52,203.56,False
407,4,-99.07,0.00,3.00,False
408,4,-50.04,38.17,464.14,True
409,3,-96.00,28.72,68.96,False
410,7,-137.06,13.96,152.74,False
411,5,-300.58,43.41,702.33,False
412,6,-95.94,0.00,77.17,False
413,6,-96.97,2.91,12.49,False
414,5,-92.49,1.99,10.04,False
415,2,-103.04,16.32,47.32,False
416,10,-106.84,3.47,28.15,False
417,8,-116.87,12.14,329.54,False
418,8,-110.62,7.99,34.28,False
419,5,36.36,32.53,374.54,True
420,7,23.95,24.64,348.85,True
421,7,-17.69,30.18,469.59,True
422,8,34.85,22.59,355.43,True
423,6,-103.49,0.00,11.05,False
424,7,-54.75,18.90,367.66,True
425,14,-131.66,6.58,147.15,False
426,4,-105.89,26.82,144.47,False
427,9,-133.65,12.13,142.48,False
428,6,-108.21,23.48,237.88,False
429,6,-45.46,53.25,1109.45,True
430,4,-91.69,14.34,79.89,False
431,12,-139.51,3.46,93.97,False
432,7,-109.54,15.30,307.02,False
433,7,23.47,22.07,381.54,True
434,6,-133.46,19.32,236.85,False
435,4,-95.89,15.58,30.04,False
436,3,-58.25,43.42,307.83,True
437,12,44.12,15.21,232.16,True
438,8,63.10,18.71,215.67,True
439,9,-131.01,12.43,207.21,False
440,4,-108.79,10.38,85.49,False
441,7,-133.26,25.34,292.42,False
442,6,-108.51,23.58,292.66,False
443,7,-103.84,14.28,65.12,False
444,9,-5.99,21.82,664.01,True
445,8,-100.02,3.14,35.43,False
446,13,-120.75,7.11,245.99,False
447,7,-122.36,12.75,141.33,False
448,4,-108.25,20.75,84.27,False
449,7,-99.18,3.79,150.03,False
450,7,-89.90,6.00,42.40,False
451,2,-85.50,9.69,17.06,False
452,25,-201.05,3.36,302.91,False
453,23,-11.84,8.55,595.16,True
454,4,-110.41,18.93,112.14,False
455,8,-116.15,6.10,18.76,False
456,3,34.51,50.90,486.22,True
457,7,-163.90,27.42,420.93,False
458,11,-120.72,3.77,194.65,False
459,6,35.11,21.94,277.02,True
460,6,43.05,29.89,406.19,True
461,4,-98.41,18.48,34.38,False
462,5,26.76,41.68,487.52,True
463,14,-120.07,9.02,456.06,False
464,2,-118.79,13.36,8.44,False
465,4,39.96,34.55,358.36,True
466,3,-93.10,18.41,6.55,False
467,10,-42.43,15.05,246.72,True
468,3,-79.56,24.82,8.33,False
469,5,-131.59,8.30,218.95,False
470,4,-162.30,52.07,624.72,False
471,8,-98.62,15.79,136.80,False
472,5,41.57,31.08,291.18,True
473,4,-92.63,13.71,42.50,False
474,8,42.85,25.33,398.48,True
475,6,-136.73,23.10,293.01,False
476,2,-95.01,0.00,1.00,False
477,6,-12.73,26.01,230.70,True
478,4,-100.96,0.00,3.00,False
479,5,-104.89,16.62,61.67,False
480,11,24.09,13.43,337.39,True
481,6,48.31,27.09,361.19,True
482,12,-74.79,11.44,463.27,True
483,4,-95.32,2.61,9.45,False
484,4,-102.42,13.62,36.41,False
485,12,-114.73,9.54,131.64,False
486,13,53.23,11.71,276.24,True
487,14,24.99,12.36,270.02,True
488,16,-122.60,8.15,274.43,False
489,6,-99.80,0.52,5.40,False
490,14,25.80,11.69,358.51,True
491,5,32.51,35.54,395.66,True
492,6,-99.42,18.86,109.93,False
493,7,-106.37,18.84,97.03,False
494,5,14.59,30.54,488.22,True
495,3,-115.08,32.21,253.74,False
496,7,45.01,21.62,298.88,True
497,5,-49.94,22.52,249.31,True
498,7,21.96,19.89,363.35,True
499,6,-104.69,7.90,72.81,False
500,6,-107.57,1.20,80.22,False
501,14,-134.10,16.10,474.13,False
502,6,-110.98,16.57,125.93,False
503,5,-3.18,47.97,751.77,True
504,5,-98.14,5.82,28.66,False
505,3,29.27,50.90,509.30,True
506,3,-92.83,23.40,12.54,False
507,2,-95.03,48.55,163.06,False
508,5,-114.82,21.18,127.50,False
509,7,47.63,21.94,234.00,True
510,4,-89.72,16.99,54.61,False
511,10,46.13,13.63,270.25,True
512,4,-120.97,32.96,143.60,False
513,7,-121.90,8.78,142.90,False
514,10,33.18,20.85,485.08,True
515,15,-96.72,11.19,285.70,True
516,4,-101.71,8.31,56.43,False
517,3,-101.85,13.83,64.54,False
518,3,-96.48,8.01,2.00,False
519,2,-96.93,20.75,32.27,False
520,7,43.42,29.47,350.10,True
521,5,-97.36,3.70,19.68,False
522,6,-130.76,6.92,281.58,False
523,4,-11.00,33.88,295.74,True
524,6,-96.24,7.52,99.64,False
525,2,-103.01,20.75,63.54,False
526,8,-149.06,11.10,290.11,False
527,4,-94.57,8.48,12.92,False
528,12,20.10,12.70,335.02,True
529,6,-109.68,7.39,49.50,False
530,9,-41.78,19.86,406.74,True
531,4,-102.54,11.37,45.26,False
532,7,-154.43,26.24,498.02,False
533,7,-128.63,19.18,363.94,False
534,14,-145.29,8.06,348.69,False
535,7,-127.58,15.18,204.91,False
536,7,-99.76,5.93,93.92,False
537,12,-66.40,17.67,301.74,True
538,1,-98.52,41.50,52.12,False
539,11,-144.50,7.55,210.69,False
540,10,-133.44,12.07,212.27,False
541,8,23.52,14.36,390.17,True
542,4,37.47,46.05,394.96,True
543,6,28.35,30.17,283.18,True
544,3,-118.22,31.57,176.33,False
545,7,-137.30,11.25,225.59,False
546,2,-90.29,10.50,20.86,False
547,9,-114.67,24.86,563.64,True
548,3,-70.12,46.27,364.05,True
549,11,-109.02,4.87,66.06,False
550,12,-132.98,0.00,13.66,False
551,13,24.51,11.97,332.98,True
552,4,-106.01,9.52,44.94,False
553,10,-23.52,30.76,721.60,True
554,5,-109.32,6.35,19.99,False
555,7,-96.42,15.95,234.07,False
556,5,-92.74,0.83,4.60,False
557,8,46.25,18.83,275.79,True
558,11,-14.13,15.63,573.46,True
559,3,-95.84,35.64,102.74,False
560,4,60.68,34.53,330.80,True
561,21,50.77,9.14,233.55,True
562,5,-120.58,49.63,674.75,True
563,10,-101.54,10.54,107.77,False
564,6,47.99,27.12,336.42,True
565,9,-149.26,12.09,372.86,False
566,4,26.01,42.97,507.47,True
567,15,-146.43,0.00,96.49,False
568,6,-92.18,8.95,31.94,False
569,10,-116.56,15.77,173.80,False
570,3,-104.65,13.83,54.12,False
571,6,-43.96,32.38,568.47,True
572,3,-94.04,0.00,2.00,False
573,7,15.69,19.85,213.22,True
574,4,-52.41,32.72,316.59,True
575,9,30.86,23.49,552.89,True
576,16,-277.88,7.71,494.54,False
577,8,-102.72,16.76,163.77,False
578,8,54.50,15.99,319.31,True
579,6,-106.89,31.79,379.59,False
580,5,-135.26,24.28,298.93,False
581,4,42.62,32.65,334.13,True
582,6,59.69,22.25,196.56,True
583,2,-88.43,19.09,11.01,False
584,5,-59.17,28.21,366.56,True
585,20,-206.01,8.06,267.30,False
586,3,-95.86,21.69,99.57,False
587,6,-113.33,6.92,77.97,False
588,10,-58.64,15.31,222.84,True
589,9,40.43,17.86,313.10,True
590,6,21.74,30.35,420.31,True
591,7,7.43,29.66,522.80,True
592,20,-133.92,2.39,46.69,False
593,1,-116.17,41.22,10.24,False
594,3,26.27,50.07,460.71,True
595,10,-150.75,19.52,353.27,False
596,7,-106.01,0.00,26.55,False
597,1,-105.21,41.50,41.69,False
598,8,33.36,18.01,229.22,True
599,10,-130.43,15.92,281.41,False
600,4,-34.06,38.17,532.38,True
601,4,19.11,47.94,485.90,True
602,2,-95.36,18.32,23.89,False
603,6,-114.18,17.51,191.76,False
604,11,28.61,12.37,313.28,True
605,3,-105.15,15.71,65.48,False
606,16,-9.13,11.13,485.23,True
607,10,-169.39,17.44,531.96,False
608,4,-143.16,38.17,464.14,False
609,8,-120.11,4.64,65.30,False
610,4,-134.00,34.01,304.80,False
611,5,64.65,28.28,260.21,True
612,1,-118.22,30.88,10.20,False
613,4,-102.09,9.11,48.13,False
614,3,-96.83,12.32,24.47,False
615,18,-120.97,1.95,60.14,False
616,7,9.54,35.60,738.11,True
617,8,-37.38,20.93,400.18,True
618,4,-91.18,3.22,9.46,False
619,11,-109.72,0.51,10.94,False
620,4,-106.40,10.67,55.96,False
621,4,-103.54,13.94,91.70,False
622,12,-158.72,20.32,451.52,False
623,3,-73.30,50.90,440.05,True
624,8,45.54,16.47,198.59,True
625,9,-133.16,13.17,259.67,False
626,22,-145.36,4.24,142.60,False
627,5,-145.18,28.28,331.95,False
628,8,-108.86,5.91,91.45,False
629,4,20.02,51.08,520.94,True
630,10,76.90,15.10,188.76,True
631,4,61.57,35.28,245.41,True
632,4,30.79,43.70,428.61,True
633,6,-105.37,2.68,23.93,False
634,1,-99.51,41.50,62.54,False
635,11,-168.66,14.98,391.59,False
636,11,45.74,9.72,218.95,True
637,4,-96.18,4.71,8.87,False
638,11,-146.22,13.88,539.39,False
639,3,-101.13,19.28,67.41,False
640,10,-113.06,2.48,27.68,False
641,8,-121.01,16.52,178.46,False
642,5,-119.04,12.93,238.26,False
643,8,-101.85,14.57,220.16,False
644,5,-90.27,13.44,252.80,False
645,17,-10.78,13.52,573.14,True
646,6,-120.60,14.97,315.00,False
647,7,-67.02,20.90,388.87,True
648,5,-107.01,24.90,372.37,False
649,4,45.34,30.16,316.04,True
650,10,56.64,12.15,243.61,True
651,10,58.55,15.09,453.49,True
652,8,-195.28,11.65,271.02,False
653,4,25.15,49.51,531.81,True
654,3,-118.32,32.37,164.06,False
655,13,-122.32,2.03,43.42,False
656,5,53.27,32.53,351.32,True
657,6,-127.30,21.50,295.67,False
658,10,-126.62,11.29,144.37,False
659,16,-178.79,8.66,395.73,False
660,24,-141.17,1.72,100.88,False
661,8,48.01,20.47,340.63,True
662,5,50.33,26.70,248.31,True
663,6,-96.24,6.31,23.77,False
664,9,21.86,23.75,403.34,True
665,2,-95.29,40.73,31.28,False
666,14,-144.56,2.18,88.65,False
667,7,1.58,41.67,624.70,True
668,10,36.93,18.05,220.81,True
669,8,11.78,29.36,603.78,True
670,5,-94.28,23.71,307.35,False
671,5,32.43,33.58,451.54,True
672,7,66.65,21.96,179.49,True
673,3,-93.76,17.87,25.08,False
674,6,-113.33,8.67,36.34,False
675,19,17.21,8.44,491.93,True
676,10,-103.37,7.91,33.86,False
677,5,54.81,30.17,206.85,True
678,7,-123.52,16.60,249.34,False
679,10,8.14,21.65,660.46,True
680,19,-132.16,2.34,89.66,False
681,6,-118.22,16.27,137.84,False
682,24,-170.22,4.43,218.53,False
683,10,37.83,11.36,220.46,True
684,3,-107.36,13.83,64.54,False
685,3,-98.14,24.25,82.88,False
686,15,-78.08,27.24,1018.72,True
687,5,66.24,30.54,533.39,True
688,4,-116.83,10.38,23.85,False
689,5,45.09,39.37,358.70,True
690,6,-132.95,19.58,224.58,False
691,4,-89.43,6.70,8.93,False
692,6,-93.29,4.05,21.36,False
693,3,-106.41,13.83,64.54,False
694,12,-194.63,13.02,171.52,False
695,9,-111.24,5.49,39.64,False
696,23,-176.25,6.35,274.45,False
697,7,-112.79,14.85,129.04,False
698,2,-99.98,34.14,75.73,False
699,4,-110.36,23.80,131.82,False
700,18,-51.90,15.22,803.17,True
701,7,-103.24,8.75,59.49,False
702,5,-104.57,10.09,6.31,False
703,8,-102.25,8.04,51.17,False
704,4,27.30,35.42,392.60,True
705,7,-114.22,6.92,48.99,False
706,4,-99.35,0.00,11.70,False
707,9,-124.71,15.60,507.54,False
708,9,-15.95,23.43,283.13,True
709,6,-123.10,13.99,121.76,False
710,5,-124.89,10.35,48.22,False
711,9,-16.30,28.59,751.78,True
712,3,-105.22,20.38,42.91,False
713,11,-107.13,13.96,196.97,False
714,5,-48.72,26.57,264.30,True
715,7,-101.47,5.93,6.00,False
716,3,-89.51,24.30,79.33,False
717,5,-104.56,4.82,10.03,False
718,14,-117.69,1.19,26.67,False
719,5,-41.62,28.56,417.19,True
720,4,39.70,47.07,483.39,True
721,3,-100.13,13.83,12.42,False
722,2,-102.96,32.66,127.63,False
723,8,46.20,13.77,274.12,True
724,12,-129.96,5.42,108.63,False
725,3,-101.70,10.51,28.74,False
726,2,-102.85,31.30,122.36,False
727,5,-82.39,28.35,293.87,False
728,1,-92.09,41.50,10.42,False
729,9,22.77,18.81,387.65,True
730,2,-98.13,20.75,53.12,False
731,8,-107.89,0.00,68.84,False
732,14,-7.31,12.59,548.30,True
733,6,-128.90,19.76,220.86,False
734,2,-95.19,16.18,23.70,False
735,2,-89.20,17.40,10.94,False
736,5,-94.97,2.13,10.87,False
737,13,18.67,14.19,368.71,True
738,6,-112.00,6.86,5.00,False
739,3,-120.42,32.13,161.60,False
740,9,-99.23,18.43,381.90,True
741,4,-101.18,19.06,22.20,False
