Episode,Steps,Total_Reward,Avg_Speed_mps,Total_Energy_Wh,Success
2368,2,-0.70,45.80,162.66,False
2369,5,30.55,40.12,725.98,True
2370,7,-3.90,27.66,661.05,False
2371,5,-13.48,8.30,234.61,False
2372,5,1.22,37.98,467.50,False
2373,7,23.54,31.61,647.02,True
2374,10,-19.57,9.71,377.51,False
2375,2,15.30,48.55,278.48,True
2376,2,-8.43,28.24,134.67,False
2377,2,-7.03,43.19,184.06,False
2378,5,13.14,25.28,218.41,True
2379,5,10.77,48.73,653.11,False
2380,4,17.24,35.84,376.61,True
2381,3,21.95,50.90,324.64,True
2382,2,18.17,48.55,139.98,True
2383,6,-21.69,0.00,4.90,False
2384,25,-45.72,6.63,685.60,False
2385,15,-36.38,0.00,96.49,False
2386,5,19.80,34.08,601.81,True
2387,10,14.90,23.59,611.56,True
2388,17,-56.02,0.00,98.49,False
2389,3,18.27,32.37,301.56,True
2390,3,2.91,50.90,370.81,False
2391,12,28.85,29.00,1262.10,True
2392,11,-18.78,12.78,357.60,False
2393,7,-20.25,11.52,140.03,False
2394,3,18.73,32.37,279.48,True
2395,5,11.32,26.46,112.23,True
2396,7,-11.83,17.54,272.32,False
2397,9,-12.41,10.79,307.66,False
2398,3,-5.05,27.67,145.81,False
2399,7,9.12,29.73,527.69,True
2400,4,15.58,23.84,241.32,True
2401,4,14.33,24.50,230.60,True
2402,3,1.87,50.90,347.72,False
2403,7,21.51,39.58,630.87,True
2404,5,0.27,33.00,321.31,False
2405,4,19.29,51.61,524.95,True
2406,6,19.60,28.20,502.59,True
2407,18,-18.31,10.38,477.17,True
2408,7,2.75,26.51,788.52,False
2409,3,-5.77,35.08,166.69,False
2410,5,14.80,52.78,924.79,False
2411,10,25.67,20.88,514.61,True
2412,3,3.64,36.25,321.42,False
2413,4,17.86,30.54,293.86,True
2414,3,18.00,50.90,486.22,True
2415,4,22.72,51.87,569.71,True
2416,5,-16.55,21.04,260.06,False
2417,4,20.75,52.07,578.55,True
2418,3,22.02,44.38,229.50,True
2419,3,17.41,50.18,279.25,True
2420,4,11.58,52.07,670.88,False
2421,2,20.67,48.55,255.39,True
2422,9,1.42,23.14,836.26,False
2423,9,43.27,44.07,1120.34,True
2424,2,22.49,48.55,255.39,True
2425,2,-4.68,41.03,119.84,False
2426,5,1.16,28.28,375.85,False
2427,9,33.05,27.76,1010.48,True
2428,8,33.88,42.68,1127.76,True
2429,4,-2.81,24.27,302.66,False
2430,5,19.12,33.19,218.57,True
2431,7,11.35,16.71,318.38,True
2432,4,23.67,35.11,418.33,True
2433,2,14.65,48.55,255.39,True
2434,9,25.20,29.95,915.37,True
2435,4,12.97,36.71,295.98,True
2436,6,22.13,29.65,626.24,True
2437,2,-4.47,48.55,116.90,False
2438,1,-9.41,41.50,10.42,False
2439,4,23.31,35.27,375.86,True
2440,4,9.44,24.27,188.14,True
2441,3,-9.36,24.44,134.13,False
2442,4,20.44,26.21,264.60,True
2443,14,-45.64,4.79,263.25,False
2444,3,16.79,42.94,246.21,True
2445,3,19.18,43.73,388.44,True
2446,1,-8.48,41.50,83.39,False
2447,7,2.36,7.69,179.43,True
2448,3,27.08,50.90,509.30,True
2449,2,14.66,48.55,186.14,True
2450,2,18.34,48.55,278.48,True
2451,3,11.67,37.95,181.95,True
2452,3,-10.60,24.28,200.52,False
2453,2,18.84,48.55,278.48,True
2454,9,-17.23,11.87,294.77,False
2455,4,17.68,33.39,254.18,True
2456,4,15.95,44.01,320.56,True
2457,4,19.13,38.17,394.89,True
2458,6,25.06,31.72,550.79,True
2459,3,-7.85,21.84,19.27,False
2460,5,11.17,23.43,314.28,True
2461,3,16.18,42.19,312.52,True
2462,5,-7.07,12.83,258.15,False
2463,2,16.11,37.45,119.03,True
2464,4,22.55,52.07,670.88,True
2465,3,14.98,13.83,186.74,True
2466,2,17.81,48.55,255.39,True
2467,3,23.30,50.90,486.22,True
2468,8,-21.13,12.04,204.72,False
2469,4,-10.34,6.34,123.85,False
2470,3,18.25,44.44,253.82,True
2471,6,7.68,16.18,293.01,True
2472,1,-7.05,41.50,62.54,False
2473,4,3.03,52.07,601.63,False
2474,5,3.67,38.99,706.86,False
2475,7,14.12,35.69,893.97,False
2476,3,19.66,50.90,324.64,True
2477,6,-25.15,0.00,5.00,False
2478,2,21.55,47.63,222.04,True
2479,5,18.84,29.72,379.28,True
2480,4,-1.15,35.47,323.24,False
2481,4,9.71,16.48,113.95,True
2482,3,17.11,50.90,324.64,True
2483,3,19.68,48.11,307.93,True
2484,4,-0.91,23.68,202.56,False
2485,4,30.20,46.76,573.19,True
2486,3,20.78,50.25,331.81,True
2487,2,-7.74,29.61,69.63,False
2488,5,12.44,26.94,229.37,True
2489,4,21.66,52.07,624.72,True
2490,10,-35.97,1.93,41.28,False
2491,5,22.76,41.90,367.31,True
2492,3,21.52,50.36,307.78,True
2493,3,14.03,32.37,256.39,True
2494,3,18.77,32.37,301.56,True
2495,6,11.67,23.20,166.30,True
2496,4,29.80,52.00,652.08,True
2497,3,20.66,50.90,347.72,True
2498,5,14.99,37.09,322.46,True
2499,6,20.50,31.39,469.27,True
2500,2,17.24,48.55,278.48,True
2501,3,26.00,50.90,393.89,True
2502,3,-9.34,36.28,183.30,False
2503,5,-8.65,14.03,220.26,False
2504,2,-1.70,48.55,139.98,False
2505,4,30.23,49.53,628.09,True
2506,1,-5.35,41.50,83.39,False
2507,3,-4.35,47.75,303.89,False
2508,5,5.24,51.47,784.28,False
2509,11,-0.01,9.36,499.40,True
2510,7,4.79,21.81,650.40,False
2511,3,16.33,40.05,328.45,True
2512,2,1.63,48.55,278.48,False
2513,5,-0.12,23.60,400.19,False
2514,3,20.96,44.63,416.54,True
2515,6,-23.22,13.83,97.71,False
2516,2,-10.11,16.46,12.82,False
2517,3,-1.81,24.67,224.32,False
2518,3,17.96,47.86,305.05,True
2519,17,-23.15,6.64,254.45,True
2520,3,-8.76,27.62,103.95,False
2521,6,20.61,26.48,430.33,True
2522,5,-5.41,8.30,234.61,False
2523,2,-2.67,48.55,278.48,False
2524,10,-16.83,8.20,408.28,False
2525,4,20.50,32.72,137.77,True
2526,3,-0.22,50.90,324.64,False
2527,3,4.67,44.86,270.36,False
2528,6,1.35,16.18,511.40,False
2529,3,21.46,44.11,327.76,True
2530,4,17.94,24.20,231.74,True
2531,6,34.10,41.06,803.75,True
2532,2,-6.28,48.55,163.06,False
2533,3,18.41,50.90,324.64,True
2534,2,-3.27,48.55,116.90,False
2535,2,-7.42,36.77,177.44,False
2536,4,25.19,29.56,387.71,True
2537,1,-7.52,41.50,62.54,False
2538,4,29.46,52.07,555.47,True
2539,3,-6.43,32.37,279.48,False
2540,4,5.61,52.07,670.88,False
2541,3,19.05,47.02,249.01,True
2542,2,-6.86,48.55,116.90,False
2543,2,17.08,48.55,139.98,True
2544,6,-12.53,13.83,227.20,False
2545,4,26.62,52.07,578.55,True
2546,3,-7.78,22.61,33.47,False
2547,3,20.52,50.90,347.72,True
2548,9,5.77,9.26,311.31,True
2549,4,17.97,39.47,392.09,True
2550,4,-2.86,22.91,173.32,False
2551,22,-23.63,10.53,828.15,False
2552,4,14.66,31.84,252.64,True
2553,3,-0.20,48.72,341.23,False
2554,3,20.55,44.52,308.12,True
2555,3,27.43,50.90,486.22,True
2556,6,-19.97,18.99,141.09,False
2557,2,14.24,48.55,163.06,True
2558,2,14.05,48.55,163.06,True
2559,3,19.35,50.90,347.72,True
2560,3,16.81,50.90,416.97,True
2561,15,-49.41,1.08,187.25,False
2562,7,-15.60,4.13,181.13,False
2563,2,18.08,48.55,139.98,True
2564,3,18.75,29.97,266.34,True
2565,3,22.26,50.90,416.97,True
2566,7,5.51,26.81,557.34,False
2567,5,30.77,52.78,786.29,True
2568,7,3.98,27.49,508.82,False
2569,4,18.63,36.03,180.76,True
2570,4,20.11,32.50,183.34,True
2571,3,21.38,48.05,353.34,True
2572,2,-5.22,48.55,209.23,False
2573,6,18.97,34.39,609.20,True
2574,7,-15.07,5.93,92.42,False
2575,4,21.50,33.28,461.17,True
2576,3,11.68,26.75,102.35,True
2577,3,0.17,50.90,393.89,False
2578,2,-4.67,48.26,159.70,False
2579,2,16.51,48.55,209.23,True
2580,6,-3.58,30.36,523.57,False
2581,21,-48.29,8.03,599.85,False
2582,3,14.14,29.66,91.16,True
2583,3,19.69,32.37,301.56,True
2584,4,18.54,34.39,327.55,True
2585,5,24.97,38.50,559.51,True
2586,5,-17.64,19.96,166.39,False
2587,4,20.47,31.29,332.36,True
2588,6,0.35,36.65,429.63,False
2589,4,17.63,38.64,424.40,True
2590,2,20.50,48.55,232.31,True
2591,4,-11.27,17.40,30.66,False
2592,6,23.05,35.79,652.37,True
2593,6,32.10,41.63,908.36,True
2594,4,25.82,38.15,531.87,True
2595,2,17.97,47.84,224.36,True
2596,8,18.44,24.73,704.13,True
2597,5,23.01,41.66,741.13,True
2598,8,1.09,17.20,222.85,True
2599,11,-15.26,7.61,181.94,False
2600,3,26.15,50.90,440.05,True
2601,3,18.55,32.37,301.56,True
2602,2,-9.17,24.90,3.13,False
2603,4,29.24,52.07,670.88,True
2604,2,-11.23,20.75,42.70,False
2605,3,23.00,50.90,509.30,True
2606,3,18.34,49.81,353.16,True
2607,2,-10.73,17.34,7.68,False
2608,2,-0.51,48.55,163.06,False
2609,3,16.62,50.47,290.11,True
2610,7,-15.94,16.88,181.79,False
2611,5,-3.15,23.56,193.61,False
2612,6,28.97,41.20,596.68,True
2613,3,23.65,50.90,440.05,True
2614,4,17.50,34.65,292.50,True
2615,7,-15.42,19.80,294.01,False
2616,1,-9.43,41.50,20.85,False
2617,4,4.19,34.65,336.06,False
2618,6,7.32,21.01,155.43,True
2619,3,21.84,50.90,324.64,True
2620,4,32.24,52.07,578.55,True
2621,3,23.46,50.76,414.53,True
2622,3,-1.32,50.90,347.72,False
2623,3,22.73,38.98,300.59,True
2624,3,-7.14,27.23,137.03,False
2625,4,8.28,47.94,652.30,False
2626,3,17.12,32.37,301.56,True
2627,5,4.54,41.66,610.42,False
2628,4,6.77,51.00,490.01,False
2629,4,21.95,51.77,664.05,True
2630,3,17.42,28.61,229.44,True
2631,6,-22.98,6.92,70.35,False
2632,8,-21.31,10.38,151.93,False
2633,3,-10.47,17.93,65.25,False
2634,2,-0.97,38.66,140.12,False
2635,4,23.99,49.21,492.67,True
2636,3,23.21,44.51,438.86,True
2637,7,-4.46,22.47,386.71,False
2638,6,-6.37,16.18,350.52,False
2639,4,-16.04,12.04,77.27,False
2640,2,-14.19,8.49,7.45,False
2641,2,-6.02,43.06,160.15,False
2642,1,-9.39,41.50,0.00,False
2643,5,21.42,34.73,412.89,True
2644,3,-4.66,35.79,269.68,False
2645,2,-2.05,48.55,232.31,False
2646,3,15.18,47.87,282.07,True
2647,3,-5.83,32.37,164.06,False
2648,3,-7.02,22.33,112.73,False
2649,3,-5.10,32.37,117.90,False
2650,2,16.51,20.75,146.23,True
2651,4,13.37,27.14,231.30,True
2652,3,22.80,50.90,509.30,True
2653,4,12.65,23.39,267.24,True
2654,5,32.97,52.78,809.38,True
2655,5,-6.05,21.08,352.84,False
2656,5,7.27,17.01,155.80,True
2657,4,22.08,49.95,515.12,True
2658,2,-12.61,20.75,63.54,False
2659,4,19.25,39.82,277.99,True
2660,4,-11.58,10.38,95.81,False
2661,6,10.63,23.10,259.68,True
2662,10,4.55,7.08,289.46,True
2663,3,23.38,50.90,347.72,True
2664,4,26.75,51.32,540.63,True
2665,2,10.82,15.21,44.37,True
2666,8,25.69,29.41,796.15,True
2667,2,19.64,48.55,278.48,True
2668,2,16.45,48.55,278.48,True
2669,8,25.95,31.22,780.45,True
2670,3,17.50,29.52,187.98,True
2671,2,18.09,48.55,232.31,True
2672,4,20.97,52.07,578.55,True
2673,4,-7.49,16.16,144.18,False
2674,3,24.90,48.08,386.66,True
2675,3,23.66,50.90,463.14,True
2676,7,1.44,12.33,197.02,True
2677,5,24.35,36.20,496.95,True
2678,2,-7.52,19.82,75.21,False
2679,5,21.36,30.54,533.39,True
2680,3,-2.61,42.72,126.33,False
2681,8,21.22,31.74,830.34,True
2682,5,13.82,30.47,215.16,True
2683,3,19.09,38.70,354.07,True
2684,8,33.01,32.87,953.40,True
2685,4,17.97,27.15,343.91,True
2686,6,-7.41,16.18,373.51,False
2687,6,12.11,22.14,156.27,True
2688,12,-10.66,9.88,211.48,True
2689,4,15.11,26.01,98.34,True
2690,2,-10.78,19.47,48.41,False
2691,5,9.36,42.90,623.52,False
2692,9,-18.88,10.79,491.52,False
2693,6,-12.46,6.92,125.89,False
2694,4,26.35,48.89,611.55,True
2695,3,-15.62,17.64,122.20,False
2696,4,7.78,20.75,124.45,True
2697,2,-4.88,48.55,116.90,False
2698,8,20.67,24.27,659.86,True
2699,4,25.83,52.07,601.63,True
2700,3,-4.19,23.44,245.83,False
2701,2,9.44,33.77,53.46,True
2702,3,8.53,30.78,70.14,True
2703,3,16.74,32.37,117.90,True
2704,2,15.71,39.60,95.26,True
2705,3,26.31,49.89,469.85,True
2706,1,-9.43,41.50,20.85,False
2707,2,-6.74,44.64,125.38,False
2708,5,22.27,25.82,479.74,True
2709,6,15.72,23.10,409.93,True
2710,2,17.11,48.55,209.23,True
2711,3,-11.15,23.53,105.69,False
2712,7,20.63,29.62,706.70,True
2713,2,0.11,48.55,232.31,False
2714,5,4.17,18.03,360.36,False
2715,4,4.21,44.86,346.75,False
2716,2,-9.38,20.75,63.54,False
2717,12,-27.70,12.32,314.81,False
2718,5,11.35,23.47,137.41,True
2719,3,25.50,49.52,283.91,True
2720,3,20.95,50.90,324.64,True
2721,10,1.93,14.66,362.89,True
2722,3,21.75,41.16,277.48,True
2723,5,4.08,18.64,129.79,True
2724,2,-8.46,31.44,65.15,False
2725,10,-10.17,16.09,367.81,False
2726,3,-2.18,37.80,272.24,False
2727,2,18.06,48.55,278.48,True
2728,9,-10.00,10.79,359.08,False
2729,3,20.67,50.90,393.89,True
2730,10,-26.46,3.91,203.41,False
2731,3,0.54,50.33,476.73,False
2732,9,-12.57,13.83,326.03,False
2733,5,5.30,16.60,217.88,True
2734,3,16.23,40.47,271.54,True
2735,3,17.26,50.90,416.97,True
2736,5,13.20,15.95,213.79,True
2737,3,17.37,28.25,248.16,True
2738,4,13.27,29.05,177.06,True
2739,5,25.10,48.07,552.71,True
2740,5,1.84,11.57,102.18,True
2741,4,4.19,49.43,669.25,False
2742,3,0.53,41.46,398.05,False
2743,2,18.59,46.29,148.28,True
2744,2,-4.11,48.55,209.23,False
2745,2,0.81,48.55,255.39,False
2746,5,5.94,18.79,164.47,True
2747,2,17.37,48.55,232.31,True
2748,3,-15.87,13.83,2.00,False
2749,7,26.70,32.83,669.45,True
2750,2,14.12,48.55,209.23,True
2751,3,17.34,38.65,197.08,True
2752,2,19.64,48.55,232.31,True
2753,18,-66.98,2.50,124.23,False
2754,4,0.85,41.43,490.74,False
2755,5,6.00,15.80,98.18,True
2756,6,22.26,26.21,596.08,True
2757,5,-15.41,0.00,4.00,False
2758,3,-3.87,41.59,320.13,False
2759,3,-7.46,35.55,167.57,False
2760,3,15.90,42.90,338.39,True
2761,8,27.49,34.73,893.80,True
2762,2,10.85,34.95,72.40,True
2763,6,38.67,53.25,1063.39,True
2764,4,13.74,19.36,219.63,True
2765,3,16.64,32.37,301.56,True
2766,5,15.34,32.11,209.47,True
2767,2,13.67,48.55,139.98,True
2768,5,-10.10,9.68,82.03,False
2769,4,26.56,49.74,696.74,True
2770,2,-10.70,13.57,20.24,False
2771,4,0.19,38.17,417.97,False
2772,6,-1.41,27.58,379.45,False
2773,5,14.24,26.86,59.75,True
2774,5,32.15,40.50,470.48,True
2775,10,-15.81,12.66,283.00,False
2776,2,16.94,48.55,255.39,True
2777,3,16.29,31.32,227.82,True
2778,6,4.57,21.33,167.24,True
2779,4,28.43,50.87,628.10,True
2780,5,21.66,41.66,763.21,True
2781,2,-0.35,38.86,119.45,False
2782,2,18.54,48.55,278.48,True
2783,7,-23.16,5.86,117.87,False
2784,3,-8.64,26.38,26.88,False
2785,8,-28.64,0.00,17.13,False
2786,3,20.33,50.90,440.05,True
2787,7,11.88,26.65,340.35,True
2788,3,20.92,32.51,190.38,True
2789,4,7.22,52.07,624.72,False
2790,2,18.07,42.24,154.99,True
2791,3,27.15,46.70,432.04,True
2792,4,-1.64,17.20,220.88,False
2793,3,14.19,32.37,233.31,True
2794,3,20.33,43.05,295.67,True
2795,4,10.85,52.07,693.96,False
2796,4,24.47,48.29,520.94,True
2797,5,14.53,24.67,318.21,True
2798,5,9.61,21.20,294.06,True
2799,13,-38.11,2.91,245.88,False
2800,3,-2.45,47.11,320.40,False
2801,3,-7.21,32.37,110.89,False
2802,11,-7.48,9.21,205.24,True
2803,200,-558.57,0.00,210.28,0
2804,3,10.08,28.31,70.99,True
2805,2,18.74,48.55,232.31,True
2806,3,21.80,50.88,324.37,True
2807,2,15.73,48.55,209.23,True
2808,1,-8.29,41.50,83.39,False
2809,10,6.98,11.29,453.21,True
2810,3,19.49,32.37,291.23,True
2811,8,31.78,40.70,1026.17,True
2812,5,34.07,51.25,795.41,True
2813,7,9.17,14.01,298.79,True
2814,6,27.73,32.37,576.08,True
2815,3,20.04,39.93,216.70,True
2816,8,-4.65,22.59,693.73,False
2817,3,20.16,50.90,416.97,True
2818,3,-4.51,37.27,288.17,False
2819,3,18.32,45.84,263.25,True
2820,3,-3.00,50.90,393.89,False
2821,5,27.50,52.78,855.54,True
2822,1,-8.86,41.50,20.85,False
2823,3,21.33,44.73,286.47,True
2824,3,21.45,46.15,381.16,True
2825,3,13.12,13.83,174.89,True
2826,2,-2.49,48.55,139.98,False
2827,3,15.44,41.96,311.70,True
2828,11,-0.97,18.94,815.18,False
2829,7,-28.24,2.53,20.57,False
2830,2,-9.80,13.13,32.30,False
2831,4,24.07,52.07,578.55,True
2832,4,-5.60,19.82,215.85,False
2833,2,22.13,48.55,278.48,True
2834,17,-22.20,8.04,454.87,False
2835,4,11.74,22.52,162.78,True
2836,8,-8.26,16.66,221.13,False
2837,2,18.17,48.55,163.06,True
2838,3,19.61,42.61,196.98,True
2839,4,-10.04,10.38,233.61,False
2840,2,-6.28,48.55,163.06,False
2841,11,31.04,25.76,817.59,True
2842,3,14.09,41.96,404.03,True
2843,2,19.17,47.09,232.48,True
2844,2,19.17,48.55,232.31,True
2845,7,-8.31,13.87,351.52,False
2846,2,-0.02,45.51,178.64,False
2847,3,17.05,46.30,290.03,True
2848,2,-8.50,39.07,139.23,False
2849,6,22.53,25.81,436.92,True
2850,5,17.00,34.85,336.12,True
2851,3,16.04,24.45,223.33,True
2852,1,-9.35,15.47,8.37,False
2853,7,3.86,13.08,179.83,True
2854,3,-6.16,25.46,269.25,False
2855,5,17.49,27.72,371.96,True
2856,6,21.07,30.92,373.17,True
2857,4,-5.51,37.22,305.44,False
2858,11,-20.79,12.05,339.58,False
2859,4,27.41,46.01,502.70,True
2860,9,38.13,32.05,990.00,True
2861,3,20.56,39.03,289.67,True
2862,4,29.91,48.75,660.80,True
2863,5,-11.71,6.29,173.14,False
2864,1,-7.06,41.50,41.69,False
2865,3,18.62,48.10,469.35,True
2866,3,22.61,50.90,347.72,True
2867,6,24.82,35.53,580.16,True
2868,3,26.41,43.24,336.43,True
2869,1,-7.66,41.50,72.97,False
2870,6,-3.05,18.62,293.27,False
2871,3,-12.79,19.83,24.93,False
2872,5,18.43,40.98,654.25,True
2873,10,-30.97,0.82,64.59,False
2874,3,22.78,50.90,324.64,True
2875,5,2.76,17.75,154.69,True
2876,3,12.63,22.79,210.88,True
2877,4,4.10,38.17,532.38,False
2878,200,-577.90,0.00,210.28,0
2879,3,-0.66,47.44,323.71,False
2880,3,20.52,49.12,389.60,True
2881,6,32.60,47.05,791.40,True
2882,3,20.55,50.90,393.89,True
2883,11,-17.53,10.19,250.85,False
2884,3,-8.06,13.83,94.81,False
2885,2,20.49,45.68,249.42,True
2886,6,5.31,27.73,394.24,False
2887,8,32.51,42.90,1110.58,True
2888,4,25.44,25.52,466.34,True
2889,3,23.51,50.90,463.14,True
2890,2,17.68,46.48,118.17,True
2891,3,-15.87,13.83,54.12,False
2892,2,14.93,48.55,186.14,True
2893,9,8.01,19.20,368.44,True
2894,5,-13.71,4.69,15.23,False
2895,3,16.43,30.16,268.73,True
2896,5,-19.96,0.00,43.36,False
2897,3,2.02,50.90,347.72,False
2898,2,17.68,48.55,186.14,True
2899,4,6.71,52.07,693.96,False
2900,5,20.37,33.51,209.39,True
2901,4,8.67,20.70,185.36,True
2902,3,21.84,32.34,164.26,True
2903,3,17.94,32.37,210.23,True
2904,5,6.20,44.17,570.87,False
2905,2,19.74,42.91,205.31,True
2906,6,13.68,26.41,434.38,True
2907,1,-9.59,41.50,10.42,False
2908,7,-10.74,10.67,142.60,False
2909,10,-17.50,11.21,338.29,False
2910,2,19.33,44.92,218.67,True
2911,5,34.06,50.50,759.49,True
2912,1,-9.03,39.01,53.46,False
2913,4,21.22,38.17,532.38,True
2914,4,25.44,52.07,624.72,True
2915,2,18.33,48.55,232.31,True
2916,3,20.81,43.93,412.53,True
2917,4,19.83,38.48,473.73,True
2918,7,17.67,26.37,601.76,True
2919,1,-8.97,41.50,10.42,False
2920,2,-5.05,48.55,116.90,False
2921,4,21.82,34.65,362.46,True
2922,15,-37.24,6.47,359.53,False
2923,4,-1.07,38.17,325.64,False
2924,4,1.82,24.27,509.40,False
2925,4,32.70,51.70,731.66,True
2926,4,13.88,24.44,131.34,True
2927,7,-7.26,19.80,374.61,False
2928,11,6.39,20.03,787.03,False
2929,4,11.61,21.62,244.26,True
2930,3,-1.71,41.50,216.66,False
2931,4,17.46,38.29,419.52,True
2932,4,27.21,52.07,647.80,True
2933,6,25.88,34.72,672.88,True
2934,5,11.43,25.69,406.16,True
2935,3,18.53,46.66,362.45,True
2936,2,18.50,48.55,278.48,True
2937,3,0.74,32.37,301.56,False
2938,6,8.46,15.64,196.90,True
2939,2,3.88,48.55,278.48,False
2940,3,17.40,41.99,357.96,True
2941,5,27.65,40.48,634.93,True
2942,3,7.54,50.90,486.22,False
2943,2,14.96,48.13,182.24,True
2944,7,-12.49,9.94,183.86,False
2945,5,12.94,10.94,288.58,True
2946,2,18.86,48.55,232.31,True
2947,5,4.50,19.31,211.25,True
2948,3,22.13,48.13,400.47,True
2949,3,-9.45,13.83,94.81,False
2950,2,14.97,37.02,201.26,True
2951,9,29.24,33.78,975.07,True
2952,3,16.21,48.70,306.30,True
2953,3,24.26,47.78,384.19,True
2954,3,-14.99,11.90,69.54,False
2955,2,17.87,48.55,255.39,True
2956,3,24.51,49.85,339.04,True
2957,11,-19.70,3.95,143.23,False
2958,4,20.53,38.17,532.38,True
2959,13,-27.37,6.42,121.01,False
2960,7,-1.30,34.05,540.45,False
2961,2,17.77,41.96,126.92,True
2962,1,-8.75,41.50,10.42,False
2963,4,22.22,34.65,454.60,True
2964,4,15.10,39.52,252.72,True
2965,3,1.03,26.21,243.29,False
2966,3,15.74,42.31,289.87,True
2967,1,-8.77,41.50,62.54,False
2968,3,25.47,50.90,416.97,True
2969,3,14.83,36.45,185.42,True
2970,5,18.36,35.78,451.25,True
2971,4,22.74,44.95,466.30,True
2972,3,19.86,49.54,338.87,True
2973,4,-7.47,20.82,211.23,False
2974,5,-9.00,11.57,191.68,False
2975,7,20.10,17.29,421.01,True
2976,3,0.65,50.90,324.64,False
2977,4,28.64,46.86,551.09,True
2978,7,20.39,53.59,1363.36,False
2979,2,16.91,48.55,232.31,True
2980,8,13.15,19.72,513.40,True
2981,4,24.85,34.59,395.57,True
2982,5,25.04,52.78,786.29,True
2983,2,18.51,48.55,209.23,True
2984,2,17.95,48.55,255.39,True
2985,3,1.08,50.90,324.64,False
2986,5,20.85,41.66,671.88,True
2987,6,-7.42,23.47,244.29,False
2988,4,-11.64,29.12,156.97,False
2989,3,20.89,50.90,416.97,True
2990,3,17.70,50.20,372.78,True
2991,5,-2.35,25.40,408.97,False
2992,4,25.08,31.12,273.53,True
2993,6,-17.33,0.45,46.08,False
2994,5,26.26,49.60,626.03,True
2995,3,21.75,32.37,301.56,True
2996,7,-29.35,7.40,53.02,False
2997,3,23.14,50.90,440.05,True
2998,2,14.45,48.30,206.26,True
2999,5,13.37,16.60,117.66,True
3000,4,-12.96,19.22,69.15,False
3001,2,16.37,46.47,149.38,True
3002,2,-6.62,48.55,139.98,False
3003,3,21.22,50.90,347.72,True
3004,2,21.68,47.97,245.87,True
3005,10,-22.82,8.61,115.38,False
3006,3,17.31,45.56,353.48,True
3007,3,-6.48,32.88,192.37,False
3008,3,18.59,47.63,261.45,True
3009,3,-2.99,32.15,294.81,False
3010,3,23.59,50.90,347.72,True
3011,2,-3.69,48.55,139.98,False
3012,5,-6.76,7.36,72.51,False
3013,3,-0.45,50.90,463.14,False
3014,9,-19.32,12.17,385.53,False
3015,20,-45.44,0.00,91.17,False
3016,3,21.69,50.41,447.95,True
3017,2,13.12,45.43,108.72,True
3018,2,16.25,48.55,93.81,True
3019,2,-10.62,36.33,37.70,False
3020,2,-8.81,20.75,53.12,False
3021,5,12.48,24.28,264.65,True
3022,8,-0.38,27.47,512.11,False
3023,2,-12.01,30.32,43.03,False
3024,3,3.87,44.00,412.92,False
3025,3,13.62,32.12,173.60,True
3026,4,15.71,33.73,234.06,True
3027,2,-1.40,48.55,209.23,False
3028,2,13.30,48.55,116.90,True
3029,3,23.07,50.90,324.64,True
3030,3,19.90,32.37,301.56,True
3031,12,-30.15,0.00,93.49,False
3032,6,-6.66,16.18,350.62,False
3033,1,-10.02,24.70,6.33,False
3034,5,15.94,25.42,297.81,True
3035,4,13.56,25.80,80.83,True
3036,4,18.94,29.87,293.72,True
3037,14,-31.05,4.31,39.96,False
3038,2,-13.82,20.75,11.42,False
3039,4,7.94,19.61,109.38,True
3040,3,19.98,42.06,404.39,True
3041,8,-11.53,2.57,264.84,False
3042,4,-7.52,20.75,91.95,False
3043,6,14.05,23.86,285.36,True
3044,2,18.53,48.55,255.39,True
3045,3,15.65,32.37,301.56,True
3046,5,10.85,31.09,649.06,False
3047,3,18.74,47.22,390.74,True
3048,4,24.44,49.73,511.93,True
3049,4,7.71,14.95,125.15,True
3050,3,-4.93,11.41,59.25,False
3051,4,30.93,52.07,647.80,True
3052,5,-6.54,8.30,234.61,False
3053,9,3.53,9.45,250.63,True
3054,3,23.77,47.34,368.84,True
3055,5,8.83,22.14,52.28,True
3056,5,-15.61,8.30,96.81,False
3057,1,-8.88,41.50,10.42,False
3058,3,20.24,50.90,440.05,True
3059,5,1.94,47.59,566.67,False
3060,4,14.32,31.27,127.65,True
3061,4,26.05,42.99,516.92,True
3062,4,28.32,52.07,670.88,True
3063,5,0.70,19.86,333.54,False
3064,7,-10.75,9.71,329.75,False
3065,3,15.22,38.31,221.61,True
3066,5,30.43,38.84,644.13,True
3067,6,22.58,27.98,664.26,True
3068,4,22.46,37.08,300.59,True
3069,4,21.82,34.65,385.85,True
3070,2,16.29,47.38,219.42,True
3071,3,7.86,28.41,69.45,True
3072,3,23.65,47.91,304.27,True
3073,4,22.47,52.07,624.72,True
3074,3,3.09,39.16,298.90,False
3075,2,16.38,48.29,206.30,True
3076,3,26.41,46.93,387.97,True
3077,4,22.55,43.37,429.94,True
3078,3,17.93,32.37,301.56,True
3079,4,26.46,38.17,532.38,True
3080,3,1.63,50.90,416.97,False
3081,3,20.14,41.36,295.15,True
3082,3,25.85,50.90,347.72,True
3083,3,19.09,50.90,393.89,True
3084,3,23.81,50.90,486.22,True
3085,2,17.88,48.55,278.48,True
3086,3,-11.72,13.20,37.68,False
3087,3,16.10,32.37,279.48,True
3088,3,25.80,47.04,347.93,True
3089,10,-32.23,3.67,76.72,False
